SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.039053289,50,0,0.337732454,5000.0,16,0,1,0,2.0
1,0.9999999,35,98,10.0,,0,98,0,98,0.0
0,0.508627144,50,0,2557.0,,8,0,1,0,0.0
0,0.009064531,54,0,0.003272557,10694.0,6,0,0,0,1.0
0,0.123915176,43,0,4317.0,,6,0,2,0,1.0
0,0.379603399,49,0,0.399014778,3450.0,6,0,2,0,2.0
0,0.097831228,51,0,0.36490282,8900.0,6,0,1,0,0.0
0,0.361381002,30,0,113.0,,5,0,0,0,
0,0.160694644,44,0,0.027686983,5200.0,4,0,0,0,1.0
0,0.401260894,52,0,0.151384862,10000.0,6,0,1,0,2.0
0,0.143679332,53,0,0.208782603,16600.0,18,0,2,0,1.0
0,0.096149953,38,0,0.140514598,7500.0,4,0,0,0,1.0
0,0.953234109,41,0,0.24068323,7083.0,8,0,0,0,0.0
1,0.9999999,43,2,0.801427934,2240.0,4,2,1,1,0.0
0,0.770596397,65,0,7579.0,,21,0,2,0,0.0
0,0.0,57,0,0.140953016,3000.0,5,0,0,0,3.0
0,0.023655791,44,1,0.009471192,3800.0,4,0,0,0,1.0
0,0.011929955,37,0,0.787202133,6000.0,8,0,1,0,0.0
0,0.00876306,47,0,0.106473382,4000.0,4,0,0,0,0.0
0,0.001674909,77,0,0.000714723,9793.0,13,0,0,0,0.0
0,0.058179418,42,0,0.108677826,50000.0,3,0,1,0,3.0
0,0.9999999,44,0,0.175727905,3880.0,11,3,0,1,1.0
0,0.283448982,57,0,0.635229182,8333.0,13,0,1,0,1.0
0,0.068771556,57,0,309.0,,12,0,1,0,2.0
1,0.865172087,49,7,0.291270873,10000.0,16,4,2,3,0.0
0,0.026840191,63,0,0.054219217,7690.0,4,0,0,0,0.0
0,0.341013632,52,0,0.278836058,13333.0,13,0,2,0,4.0
0,0.542497167,55,0,1765.0,,7,0,1,1,0.0
0,0.154753022,45,0,1652.0,,5,0,1,0,
0,0.394501991,60,0,0.66297827,7500.0,6,0,1,0,1.0
0,0.0,44,0,0.365039552,5182.0,5,0,1,0,0.0
0,0.033635231,43,0,0.170817807,5098.0,5,0,1,0,2.0
0,0.11249178,69,1,4710.0,,13,0,3,0,1.0
0,0.024004591,51,0,1716.0,,10,0,2,0,2.0
1,0.651624267,49,0,0.229144815,14300.0,19,0,2,0,3.0
0,0.113165062,57,0,3169.0,,16,0,1,0,3.0
0,0.070815802,61,0,0.274607837,16000.0,12,0,2,0,0.0
0,0.057407508,53,0,4310.0,,14,0,1,0,0.0
0,0.158681181,64,0,0.413655192,7000.0,7,0,2,0,0.0
0,0.09459527,33,0,0.363331657,5966.0,4,0,1,0,3.0
0,0.020186303,76,0,429.0,,7,0,1,0,0.0
0,0.041971836,60,0,71.0,,4,0,0,0,0.0
0,0.146411953,75,0,1.272794663,1348.0,6,0,1,0,0.0
0,0.052502651,37,0,1439.0,,10,0,1,0,0.0
1,0.016190925,61,0,0.988441112,3200.0,9,0,3,0,0.0
0,0.0,65,0,0.0,9538.0,4,0,0,0,0.0
0,0.010759342,41,0,0.357369721,8500.0,18,0,3,0,3.0
0,0.452362734,36,0,0.236319416,7400.0,5,0,0,0,2.0
1,0.0,61,0,0.011039367,4800.0,1,0,0,0,3.0
0,0.032594176,77,2,3852.0,,17,0,12,0,0.0
0,0.421555952,47,0,0.662473984,11050.0,17,0,2,0,3.0
1,0.0,30,1,0.988754686,2400.0,5,1,1,2,0.0
0,0.19886914,32,0,0.497685614,5400.0,7,0,1,0,0.0
0,0.221838908,50,0,0.34389427,11046.0,5,0,1,0,4.0
0,0.049244838,42,1,0.649932157,3684.0,11,0,1,0,2.0
0,0.109127272,61,0,2120.0,,4,0,1,0,
0,0.9999999,52,1,0.339584996,2505.0,3,0,1,0,0.0
0,0.075398558,49,0,0.186693328,5500.0,10,0,0,0,0.0
0,0.385484572,25,0,0.131232361,2125.0,3,0,0,0,0.0
0,0.056047198,50,0,0.060483217,6166.0,2,0,0,0,1.0
0,0.070385923,52,0,0.2047381,4600.0,3,0,1,0,2.0
0,0.021182398,53,0,0.420825017,9017.0,14,0,3,0,1.0
0,0.210385974,49,0,0.202885482,11089.0,7,0,1,0,1.0
0,0.9999999,54,0,260.0,,4,3,0,0,1.0
0,0.645319533,46,0,3113.0,,8,0,2,0,0.0
0,0.001764602,46,0,1.459653317,1672.0,8,0,2,0,0.0
0,0.035267513,58,0,0.008887901,9000.0,11,0,0,0,2.0
0,0.009594162,61,0,0.00182704,3283.0,4,0,0,0,0.0
0,0.037669034,50,0,0.313937213,5000.0,10,0,1,0,0.0
0,0.0,69,0,32.0,,6,0,0,0,
0,0.975219546,47,0,0.151248681,5685.0,8,0,0,0,0.0
0,0.497812555,79,0,0.247785925,10500.0,6,0,1,0,0.0
0,0.0,60,0,1354.0,,2,0,1,0,0.0
0,0.240138605,41,0,1846.0,,9,0,1,0,1.0
0,0.438378014,66,0,0.342646488,2576.0,7,0,0,0,0.0
0,0.464992712,63,1,4508.0,,15,0,2,0,
0,0.225879081,42,0,0.08759562,6666.0,6,0,0,0,0.0
0,0.00637664,66,0,0.085523571,7190.0,9,0,0,0,0.0
0,0.161968438,39,0,1.480236256,2200.0,8,0,2,0,0.0
0,0.0179988,85,0,8.0,,2,0,0,0,0.0
0,0.9999999,71,0,1392.0,,5,0,1,0,0.0
1,1.115884116,42,0,0.517814288,5416.0,5,0,1,0,2.0
0,0.098472122,49,1,0.440304726,8400.0,12,0,1,0,2.0
0,0.078307211,67,0,0.970240595,16666.0,18,0,6,0,0.0
0,0.001988012,38,0,0.502596054,8666.0,8,0,1,0,0.0
0,0.664670659,66,0,0.112943528,2000.0,2,0,0,1,0.0
0,0.383261208,62,4,11193.0,,19,0,1,0,0.0
0,0.190474845,59,1,0.320859749,6466.0,6,0,1,0,1.0
0,0.65407987,64,0,0.545595855,9649.0,11,0,1,0,1.0
1,0.443729567,52,0,0.211804608,25650.0,10,0,1,0,4.0
0,0.043637601,78,0,50.0,,4,0,0,0,0.0
0,0.070033033,48,0,1.767720829,2750.0,18,0,2,0,2.0
1,0.9999999,60,0,0.661895024,4400.0,4,0,2,0,0.0
0,0.204537405,46,0,0.161562361,4505.0,5,0,0,0,3.0
0,0.468455183,62,0,3719.0,,6,0,2,0,0.0
0,0.021898537,60,0,0.425627943,5095.0,8,0,2,0,1.0
1,0.009029345,67,0,0.0,1620.0,1,1,0,0,3.0
0,0.183979933,47,0,0.398360164,10000.0,33,0,3,0,1.0
0,0.633133364,41,1,0.274514747,3966.0,9,0,0,0,2.0
1,0.9999999,27,1,0.124947938,2400.0,1,0,0,0,1.0
0,0.106370614,58,0,0.295805944,10800.0,15,0,2,0,0.0
0,0.9999999,46,0,0.441378143,11812.0,5,0,2,0,0.0
0,0.001542477,32,0,0.363927917,6547.0,12,0,1,0,3.0
0,3.18e-05,42,0,0.284886248,6900.0,9,0,1,0,5.0
0,0.021683069,64,0,2969.0,,3,0,1,0,0.0
0,0.03763657,41,0,0.297883392,7700.0,5,0,1,0,0.0
1,0.9999999,28,0,0.0,2925.0,0,0,0,0,0.0
1,0.644946889,62,1,0.524380864,6500.0,8,0,1,1,0.0
0,0.057441432,49,2,2465.0,,8,1,1,0,0.0
0,0.096278452,42,0,0.797118495,3400.0,11,0,1,0,0.0
0,0.000263153,61,0,0.178506375,7136.0,6,0,1,0,0.0
0,0.019770238,67,0,0.001855517,8083.0,5,0,0,0,0.0
0,0.315438628,53,1,0.190499802,10083.0,5,0,1,0,0.0
0,0.393354105,55,0,0.45300254,18500.0,15,0,2,0,1.0
0,0.013170934,50,0,21.0,,11,0,0,0,1.0
0,0.587972824,57,0,0.305595872,6200.0,11,0,1,0,0.0
0,0.00119994,68,0,3086.0,,4,0,1,0,1.0
1,0.924215157,47,2,0.313124867,4700.0,7,5,0,1,3.0
0,0.035606917,53,1,49.0,,5,0,0,0,0.0
0,0.9999999,25,0,0.046976512,2000.0,1,1,0,1,1.0
1,0.9999999,31,0,0.0,,0,0,0,0,0.0
0,0.11026866,56,1,0.088007214,5544.0,7,0,0,0,2.0
1,1.053682896,35,2,0.146816804,2308.0,8,0,0,0,1.0
0,0.240738328,49,0,0.31137509,8333.0,7,0,2,0,2.0
0,0.280732454,44,0,2613.0,,7,0,2,0,0.0
0,0.290235488,80,0,1544.0,,11,0,1,0,0.0
0,0.0,52,0,2351.0,,5,0,3,0,0.0
0,0.044702922,61,0,0.395041092,7178.0,12,0,1,0,0.0
0,0.087308378,55,0,0.299487359,17165.0,19,0,2,0,1.0
0,0.386520937,40,0,0.18138604,11990.0,14,0,2,0,3.0
0,0.506807954,48,1,0.611100694,5332.0,16,0,1,0,1.0
0,0.940224781,36,3,0.405349666,16000.0,20,0,8,0,1.0
0,0.108098649,73,0,0.156810145,8200.0,8,0,1,0,0.0
0,0.126743438,32,0,0.437802568,4750.0,6,0,2,0,0.0
0,0.040242649,41,0,0.472264953,11050.0,16,0,3,0,3.0
0,0.008197396,52,0,1100.5,1.0,9,0,1,0,2.0
0,0.035628607,54,0,43.0,,7,0,0,0,
0,0.900199601,35,0,0.037676986,4166.0,3,0,0,0,1.0
0,0.021881066,37,0,1.124671226,1900.0,5,0,1,0,0.0
0,0.101149584,63,0,0.294862773,5683.0,11,0,1,0,0.0
0,0.020705251,91,0,8.0,,3,0,0,0,0.0
0,0.224035877,37,0,0.133182242,7500.0,8,0,0,0,0.0
1,0.983008496,40,3,1.069331668,1600.0,6,1,1,2,1.0
0,0.006049924,87,0,14.0,,7,0,0,0,0.0
0,0.045875279,50,0,0.148570643,7275.0,12,0,2,0,2.0
1,0.810750777,26,0,0.055737075,5202.0,3,0,0,1,1.0
0,0.071994667,55,0,0.25074985,5000.0,5,0,2,0,0.0
0,0.111414124,44,0,10.13861386,201.0,6,0,2,0,2.0
0,0.129108861,30,0,836.0,,3,0,1,0,0.0
0,0.041348356,40,0,0.88248107,9640.0,12,0,3,0,3.0
0,0.040607391,38,0,0.348730172,12166.0,11,0,2,0,1.0
0,0.008647644,52,0,0.003998001,2000.0,4,0,0,0,0.0
0,0.930534733,40,0,0.720466453,11833.0,8,0,2,1,2.0
0,0.17259137,57,0,1558.0,,3,0,1,0,0.0
0,0.737122664,49,0,1.209108581,3600.0,14,0,2,0,2.0
1,0.694250255,47,3,0.455402112,6154.0,23,0,1,1,1.0
0,0.355459264,57,0,1167.0,,4,0,1,0,1.0
0,0.058623101,55,0,0.246294185,11400.0,14,0,2,0,2.0
0,0.049615908,52,0,0.221153846,11959.0,6,0,3,0,1.0
0,0.0,74,0,0.002666413,10500.0,2,0,0,0,0.0
0,0.050443323,71,0,0.375472117,4500.0,4,0,1,0,1.0
0,0.172110385,52,0,0.373227123,5146.0,10,0,2,0,1.0
0,0.009802441,62,0,0.003954034,8092.0,12,0,0,0,0.0
0,0.9999999,28,0,0.0,1750.0,4,0,0,0,0.0
0,0.017572956,50,0,0.632826663,7170.0,12,0,4,0,0.0
0,0.338127016,38,0,0.313890509,12000.0,14,0,2,0,3.0
1,0.287972001,52,0,0.418877483,7500.0,8,0,1,0,3.0
0,0.119997303,84,0,0.466920514,2100.0,10,0,1,0,0.0
0,0.064093082,67,0,3213.0,,13,0,1,0,0.0
0,1.001175779,26,0,0.091949638,2620.0,3,0,0,0,0.0
0,0.086500181,46,0,2496.0,,7,0,1,0,0.0
0,0.171200993,68,0,0.233056406,6860.0,9,0,1,0,0.0
0,0.039569544,86,0,24.0,,5,0,0,0,
0,0.014794082,65,0,3.69e-05,27083.0,1,0,0,0,2.0
1,0.9999999,58,1,5210.0,,5,0,3,0,0.0
0,0.936127745,30,0,0.023117776,3200.0,4,2,0,0,1.0
0,0.072246388,54,0,0.005118438,8400.0,3,0,0,0,3.0
0,0.057097145,66,0,62.0,,4,0,0,0,
0,0.080123748,64,0,0.157651884,3900.0,11,0,0,0,1.0
0,0.83520412,50,0,5580.0,,9,0,4,0,0.0
0,0.228418727,67,0,0.20419895,4000.0,7,0,0,0,1.0
0,0.302123263,68,0,0.041765755,6727.0,3,0,0,0,0.0
0,0.9999999,22,98,0.0,,0,98,0,98,0.0
0,0.479876955,25,0,0.021145713,2600.0,4,0,0,0,0.0
0,1.00147547,40,1,0.127877238,4300.0,3,0,0,0,2.0
0,0.429180925,45,0,0.37640319,12916.0,7,0,1,0,2.0
0,0.0,42,0,0.0,3333.0,4,0,0,0,0.0
0,0.420229501,62,0,0.283446045,3400.0,7,0,0,0,0.0
0,0.011994003,24,0,0.0,,1,0,0,0,0.0
0,0.13679772,54,0,0.344868735,8379.0,18,0,1,0,1.0
0,0.148871278,44,0,2417.0,,3,0,1,0,2.0
0,0.050524397,57,2,5115.0,,18,0,3,0,0.0
0,0.099427233,70,0,0.401554842,5916.0,8,0,2,0,0.0
0,0.044830376,56,0,0.260980746,6647.0,8,0,1,0,0.0
0,0.92467922,40,0,0.112197289,4500.0,2,0,0,0,2.0
0,0.0,41,0,0.022076372,1675.0,4,0,0,0,0.0
0,0.001656263,59,0,0.150681577,12250.0,16,0,2,0,0.0
0,0.329668769,78,0,0.329283567,7983.0,10,0,2,0,3.0
0,0.176912232,44,1,0.460923179,6000.0,15,0,2,0,3.0
0,0.024734466,81,0,0.007323944,5324.0,8,0,0,0,0.0
0,0.9999999,23,0,0.0,820.0,1,0,0,0,0.0
0,0.9999999,51,0,0.542891422,5000.0,4,0,1,0,4.0
0,0.119281462,71,0,0.329426591,7934.0,6,0,2,0,0.0
0,0.028211266,43,1,0.333507443,7657.0,10,0,3,0,4.0
1,0.899707737,28,0,0.448387903,4000.0,6,0,2,0,3.0
0,1.096914385,54,2,0.467333095,2800.0,7,0,1,1,0.0
0,0.098349955,44,0,0.058249041,8600.0,7,0,0,0,1.0
0,0.221471141,28,0,0.476601545,2200.0,9,0,0,0,0.0
0,1.073880921,28,1,0.206563215,3930.0,4,0,0,0,0.0
0,0.750031328,38,0,0.392925228,4720.0,6,0,1,0,2.0
0,0.008037008,70,0,0.272202999,2600.0,6,0,1,0,0.0
0,0.598562575,51,0,0.065386133,7600.0,4,0,0,0,0.0
0,0.122295439,47,0,1843.5,1.0,18,0,1,0,3.0
0,0.750624688,83,1,45.0,,1,0,0,0,
0,0.03039696,63,0,0.003162841,11065.0,3,0,0,0,0.0
0,0.157760249,32,0,1.025867137,1700.0,7,0,1,0,1.0
0,0.071385723,32,0,10.0,,1,0,0,0,0.0
0,0.012459622,22,0,0.002150538,929.0,5,0,0,0,0.0
0,0.005477649,86,0,0.001428435,10500.0,8,0,0,0,0.0
1,0.594159456,64,1,1.648362507,7083.0,19,0,5,0,0.0
0,0.112998954,63,0,0.061143732,7833.0,15,0,0,0,0.0
1,0.916726182,32,0,0.387227936,4180.0,9,3,0,0,1.0
0,0.030932744,49,0,0.772556861,4000.0,10,0,2,0,2.0
0,0.085487989,75,0,0.042618742,3894.0,5,0,0,0,0.0
0,0.763603831,51,0,0.510064516,7749.0,19,0,1,0,0.0
0,0.9999999,24,1,0.057484032,3600.0,1,1,0,0,4.0
0,0.024325225,68,0,0.501921599,1300.0,8,0,0,0,1.0
0,0.005445646,71,0,0.001257497,10337.0,11,0,0,0,0.0
0,0.067596148,48,0,3165.0,,16,0,2,0,1.0
0,0.450431488,55,0,0.008693429,7821.0,6,0,0,0,1.0
0,0.2912952,69,1,4183.0,,16,0,2,0,1.0
0,0.327327611,27,0,0.159494481,6250.0,6,0,0,0,2.0
0,0.9999999,50,1,0.126116926,7833.0,4,1,1,0,0.0
0,0.253903546,45,0,0.506493506,1000.0,5,0,0,0,1.0
0,0.196525864,48,0,0.207845918,8462.0,2,0,1,0,1.0
0,0.387657042,59,0,0.573324701,6177.0,24,0,2,0,0.0
0,0.20910164,56,0,1799.0,,15,0,2,0,0.0
0,0.074962947,51,0,0.462393067,9000.0,4,0,1,0,2.0
0,0.006520899,32,1,11.0,,10,0,0,0,0.0
0,0.380130802,52,0,0.460422636,5583.0,6,0,2,0,3.0
0,0.9999999,52,0,0.0,5616.0,1,0,0,0,1.0
0,0.9999999,71,0,1779.0,,6,0,1,0,0.0
0,0.30728212,80,1,0.298500357,4200.0,7,1,2,0,0.0
0,0.134655515,80,0,0.286742651,5000.0,6,0,1,0,0.0
0,0.47909516,49,1,0.406101782,7800.0,13,0,1,0,0.0
0,0.050169215,59,0,0.711572107,4000.0,14,0,1,0,1.0
0,0.894733166,41,0,0.42837904,8167.0,8,0,1,0,1.0
0,0.197784549,40,0,0.315441939,10600.0,14,0,2,0,2.0
0,0.00234495,73,0,2.0,,5,0,0,0,0.0
0,0.044530365,56,0,0.009995002,2000.0,1,0,0,0,1.0
0,0.01296243,73,0,0.084087087,22000.0,3,0,1,0,0.0
0,0.0,54,0,7016.0,,16,0,5,0,0.0
0,0.752724728,40,0,238.0,,5,0,0,0,0.0
1,0.9999999,51,0,0.192451887,4000.0,2,2,0,0,1.0
0,0.086694902,51,0,0.300341729,7900.0,20,0,2,0,0.0
0,0.392721456,30,0,0.200457317,2623.0,2,0,0,0,0.0
0,0.000452548,51,0,76.0,,8,0,0,0,0.0
1,0.990230259,50,5,0.265716785,8000.0,12,0,0,0,0.0
0,0.457431884,42,1,0.700270556,8500.0,17,0,3,0,2.0
0,0.9999999,60,0,2239.0,,2,0,1,0,0.0
0,0.713096126,43,0,0.666084748,6300.0,10,0,1,0,2.0
0,0.288075207,67,2,0.759261633,7800.0,17,0,7,0,2.0
0,0.090996416,60,0,0.236541999,8154.0,9,0,1,0,1.0
1,0.923865675,34,0,0.34721899,4296.0,13,0,1,0,4.0
1,0.03851144,43,1,0.070933196,31000.0,9,0,1,1,1.0
0,0.110706378,44,0,0.4901214,4200.0,8,0,2,0,2.0
0,0.086737549,40,0,0.123668768,4600.0,10,0,1,0,2.0
0,0.594267304,67,2,0.219527982,20083.0,12,0,6,0,1.0
0,0.261046874,49,0,0.722403532,5208.0,12,0,1,0,0.0
0,0.202562857,45,0,2255.0,,22,0,2,0,0.0
0,0.060082449,54,0,1464.0,0.0,7,0,1,0,2.0
0,0.9999999,37,0,0.494430163,3500.0,2,0,1,0,0.0
1,0.542491502,47,0,0.019281124,4200.0,1,0,0,0,1.0
0,0.12737181,45,0,0.517084617,6818.0,8,0,2,0,2.0
0,0.041625708,60,0,1.03018018,2219.0,9,0,1,0,0.0
0,0.9999999,24,1,286.0,,1,1,0,0,0.0
0,0.028008622,45,0,96.0,0.0,21,0,0,0,2.0
1,0.901063046,50,1,0.33376351,6198.0,4,0,0,0,0.0
1,1.082572794,38,1,0.466350302,4635.0,6,1,0,1,4.0
0,0.980871229,51,2,0.606078784,5000.0,12,0,1,1,3.0
0,0.001896443,36,0,0.49183553,5082.0,12,0,2,0,2.0
0,0.605228286,54,2,0.082502769,1805.0,3,0,0,0,0.0
0,0.9999999,48,0,0.59311788,4300.0,6,0,2,0,1.0
0,0.235995914,54,0,0.570582687,19083.0,14,0,6,0,0.0
0,0.034304756,66,0,0.312864409,8060.0,9,0,3,0,0.0
0,0.192618965,63,0,0.312534997,12500.0,26,0,3,0,0.0
0,0.045762285,55,0,0.259102946,12083.0,8,0,1,0,1.0
0,0.053426027,62,0,0.781954887,6250.0,8,0,3,0,1.0
0,0.0,37,0,0.533362599,6833.0,10,0,2,0,0.0
0,0.576000476,50,0,0.328139322,12000.0,7,0,1,0,2.0
0,0.9999999,27,0,10.0,,0,0,0,0,0.0
0,0.179851275,54,0,0.251874928,26000.0,5,0,2,0,1.0
0,0.329519969,67,0,2548.0,,6,0,1,0,0.0
0,0.0,24,0,0.0,2865.0,7,0,0,0,0.0
0,0.170331867,27,1,0.271853987,1040.0,4,0,0,0,0.0
1,0.559053454,75,0,2.314423657,1656.0,17,0,2,1,0.0
0,0.956893678,58,0,0.219812337,6500.0,6,2,1,0,0.0
0,0.170685802,50,0,69.0,,5,0,0,0,3.0
0,0.703307285,43,0,0.323119777,14000.0,18,0,3,0,1.0
0,0.036865922,51,0,0.268410269,8296.0,10,0,1,0,1.0
0,0.032942094,39,0,834.0,,4,0,0,0,0.0
0,0.9999999,35,0,1.128746104,4170.0,3,0,1,0,1.0
0,0.615093148,40,0,0.157894737,7200.0,6,0,0,0,3.0
0,0.977365694,58,1,0.405314297,5042.0,8,0,1,0,2.0
0,0.073625928,53,0,0.143135093,15418.0,8,0,2,0,0.0
0,0.9999999,55,0,0.0,1793.0,0,0,0,0,0.0
0,0.768219128,68,1,0.687930243,2178.0,12,0,1,0,0.0
0,0.9999999,29,0,200.0,,1,0,0,0,0.0
0,0.056159255,77,0,0.02581511,38000.0,4,0,1,0,0.0
0,0.005171819,57,1,892.0,,7,0,1,0,0.0
0,0.044041616,76,0,2377.0,,9,0,2,0,0.0
0,0.048480638,49,0,0.175874888,7800.0,14,0,2,0,2.0
1,0.890479154,34,2,0.221777859,5500.0,5,0,0,0,4.0
1,0.9999999,56,0,0.058659556,8250.0,2,2,0,1,0.0
0,0.007992008,45,0,0.248861359,5488.0,3,0,2,0,4.0
1,0.256327786,39,1,548.0,,5,0,0,0,0.0
0,0.55613391,36,0,0.151914167,4100.0,4,0,0,0,0.0
0,0.048417618,48,0,0.018238541,12500.0,13,0,0,0,2.0
0,0.195333602,46,0,0.196411133,8191.0,5,0,1,0,2.0
0,0.019035627,29,0,0.528988405,2500.0,7,0,2,0,0.0
0,0.0,75,0,0.0,,4,0,0,0,0.0
1,0.0,46,0,0.943806952,5925.0,5,0,3,0,0.0
0,0.013173627,60,0,1239.0,,6,0,1,0,0.0
0,0.975261656,44,1,0.922858495,2112.0,3,3,1,0,4.0
0,0.00332416,83,0,3.0,,5,0,0,0,0.0
0,0.0,50,0,0.0,,1,0,0,0,
0,0.189952512,26,0,0.055373967,5200.0,3,0,0,0,0.0
0,0.863922904,42,0,0.312977099,5632.0,9,0,1,0,3.0
0,0.768537191,46,0,2568.0,,5,0,0,0,0.0
0,0.58231571,80,0,0.569008609,3600.0,16,0,0,0,1.0
0,0.0,79,0,0.000245761,4068.0,7,0,0,0,0.0
0,0.0,65,0,1356.0,,6,0,1,0,0.0
1,0.207916833,38,2,0.282031044,3800.0,7,1,0,1,1.0
0,0.171603604,64,0,0.172024952,4167.0,13,0,0,0,0.0
0,0.102779444,23,0,0.009135201,1641.0,1,0,0,0,0.0
0,0.108262291,39,0,0.201942302,3500.0,5,0,0,0,3.0
0,0.021631694,69,0,0.005453995,9900.0,7,0,0,0,1.0
0,0.356527394,27,3,0.768725361,760.0,8,0,0,0,0.0
0,0.180397745,52,0,0.407648088,4000.0,7,0,2,0,2.0
0,0.329720663,48,0,0.257055314,6200.0,5,0,1,0,1.0
0,0.305417525,62,1,0.09675116,2800.0,5,0,0,0,0.0
0,0.062109901,75,0,0.022283592,10500.0,7,0,1,0,0.0
0,0.17979042,66,0,0.278944425,19666.0,26,0,2,0,0.0
0,0.041131925,70,0,0.248728198,5503.0,17,0,1,0,0.0
0,0.052612861,75,0,0.931034483,2000.0,20,0,2,0,0.0
0,0.018499538,58,0,0.074561404,14591.0,3,0,1,0,0.0
0,0.3911756,41,0,0.284517698,3700.0,8,0,0,0,0.0
0,0.274484751,74,0,0.254934613,40833.0,17,0,7,0,0.0
1,0.682727362,43,3,0.691102966,3000.0,8,2,2,0,1.0
0,0.073186991,45,0,0.352804968,9500.0,6,0,1,0,3.0
0,0.0,36,0,0.147459039,3600.0,7,0,0,0,0.0
0,0.034598616,86,0,0.003124609,8000.0,2,0,0,0,0.0
0,0.030190269,53,0,0.208223342,12500.0,16,0,1,0,0.0
0,0.199065577,33,0,0.519843101,4333.0,11,0,3,0,2.0
0,0.331944169,58,0,0.094183399,4830.0,18,0,0,0,1.0
0,0.920964926,68,0,0.193385867,7740.0,5,0,1,0,1.0
0,0.084288672,65,0,0.211936894,5260.0,3,0,1,0,0.0
0,0.922564763,61,0,0.663552417,9204.0,19,0,2,0,1.0
0,0.62649724,27,0,0.109809663,5463.0,9,0,0,0,0.0
0,0.9999999,26,0,0.017642908,2833.0,4,0,0,0,0.0
0,0.111500446,46,0,0.225657755,14100.0,12,0,3,1,2.0
0,0.082722809,67,0,0.015830695,6000.0,3,0,0,0,0.0
0,0.9500998,24,0,0.148057059,2032.0,3,0,0,0,0.0
0,0.448211241,45,0,0.383282229,7500.0,11,0,1,0,3.0
1,0.347059358,37,0,0.438760207,6000.0,9,0,1,0,3.0
0,0.021517722,67,0,0.345261457,8662.0,7,0,2,0,0.0
1,0.465445462,27,0,0.552578968,2500.0,4,1,0,1,0.0
0,0.869717539,49,0,357.0,,2,0,0,0,0.0
1,0.234859354,47,1,0.32642487,1350.0,11,0,0,0,3.0
0,0.340558919,63,0,28.17145524,15000.0,14,0,4,0,1.0
0,0.004161707,60,0,0.093221585,6800.0,9,0,1,0,1.0
0,0.432783608,30,1,0.289127037,4478.0,8,0,0,0,2.0
0,0.263150628,58,1,1202.0,,5,0,1,1,0.0
0,0.0,83,0,685.0,,3,0,1,0,0.0
1,0.9999999,31,1,0.213251849,3108.0,2,3,0,0,2.0
0,0.890473968,56,0,0.194451032,12650.0,9,0,1,0,1.0
1,0.9999999,26,0,577.0,,2,1,0,1,
0,0.266671794,40,0,370.5,1.0,6,0,0,0,1.0
0,0.057602455,61,0,0.302950663,8370.0,4,0,1,0,1.0
0,0.429325783,32,0,0.286214223,8000.0,16,0,1,0,4.0
0,0.082207897,67,0,0.404836051,5458.0,16,0,2,0,0.0
0,0.89206762,57,0,0.510478754,5200.0,5,0,1,0,0.0
0,0.051294871,54,0,0.003528582,4250.0,1,0,0,0,0.0
0,0.9999999,29,0,0.283741966,4200.0,7,0,1,0,0.0
1,0.969336254,50,0,0.530076175,7613.0,8,1,2,0,6.0
0,0.049518337,53,0,0.384925976,5200.0,7,0,2,0,2.0
0,0.9999999,49,0,0.903834808,1694.0,4,0,1,0,0.0
0,0.0,56,0,0.0,3750.0,3,0,0,0,0.0
0,0.020449489,53,0,0.269033909,3125.0,7,0,1,0,0.0
0,0.013579391,78,0,0.003666259,9000.0,12,0,0,0,0.0
0,0.0,45,0,0.579136691,3613.0,8,0,1,0,0.0
0,0.313123155,43,0,0.058347083,20000.0,12,0,1,0,3.0
0,0.360691595,40,0,0.236038394,2291.0,4,0,0,0,2.0
0,0.077513799,29,0,0.011997715,5250.0,4,0,0,0,1.0
0,0.9999999,39,0,0.031715976,4224.0,1,0,0,0,3.0
0,0.876791127,50,0,0.756422233,4281.0,7,0,1,1,2.0
1,0.570408455,49,0,596.0,,1,3,0,0,0.0
1,0.978695073,27,2,0.3885,1999.0,5,3,0,1,0.0
0,0.017788439,70,0,0.002333074,9000.0,14,0,0,0,0.0
0,0.267023644,73,0,0.060379971,13000.0,6,0,0,0,0.0
0,0.882583892,66,0,0.159403383,12000.0,4,0,0,0,0.0
0,0.247069759,41,0,0.253904894,5761.0,7,0,0,0,2.0
0,0.9999999,33,0,0.47050983,3000.0,5,0,1,0,3.0
0,0.199632167,58,0,1754.0,,11,0,1,0,0.0
0,0.9999999,52,0,552.0,,3,0,0,0,0.0
0,0.126013446,46,0,0.986805278,2500.0,13,0,2,0,0.0
0,0.00450756,57,0,0.058560971,5600.0,8,0,0,0,0.0
0,0.326248805,47,0,0.389861014,10000.0,15,0,2,0,0.0
0,0.280520554,45,0,0.178531435,6250.0,30,0,0,0,0.0
0,0.084997927,78,0,0.022687609,4583.0,5,0,0,0,0.0
0,0.74423736,74,0,0.382083643,4040.0,9,0,0,0,0.0
0,0.02261913,62,0,0.00408905,2200.0,1,0,0,0,0.0
