"id","Instance_number","RevolvingUtilizationOfUnsecuredLines","age","NumberOfTime30.59DaysPastDueNotWorse","DebtRatio","MonthlyIncome","NumberOfOpenCreditLinesAndLoans","NumberOfTimes90DaysLate","NumberRealEstateLoansOrLines","NumberOfTime60.89DaysPastDueNotWorse","NumberOfDependents","Cluster","SeriousDlqin2yrs"
342,341,0.072319,71,0,0.426412,"4300",8,0,2,0,"1","cluster0","n"
343,342,0.20396,46,0,0.072915,"16100",6,0,1,0,"2","cluster0","n"
344,343,1,30,0,0.090341,"5600",1,0,0,0,"0","cluster0","n"
345,344,0.880371,43,0,0.461324,"7523",6,0,1,0,"1","cluster0","y"
346,345,0.429246,59,0,0.381254,"15928",17,0,1,0,"1","cluster0","n"
347,346,0,47,0,773,"?",2,0,1,0,"1","cluster0","n"
348,347,0.049529,61,0,542,"?",15,0,0,0,"0","cluster0","n"
349,348,0.360908,72,0,0.356679,"3697",6,0,1,0,"0","cluster0","n"
350,349,0.335737,50,0,0.457222,"5773",9,0,1,0,"1","cluster0","n"
351,350,0.635721,68,1,0.218071,"25000",27,0,3,0,"0","cluster0","y"
352,351,0,58,0,8380,"?",20,0,5,0,"0","cluster0","n"
353,352,0.507973,69,2,0.193935,"3000",10,2,0,2,"0","cluster0","n"
354,353,0.245842,71,0,151,"?",5,0,0,0,"0","cluster0","n"
355,354,0.953344,48,2,2073,"?",5,1,2,2,"0","cluster0","y"
356,355,1,37,0,0.184626,"4500",2,0,0,0,"1","cluster0","n"
357,356,0.118854,50,0,2720,"?",7,0,1,0,"2","cluster0","n"
358,357,0.630074,38,0,0.563328,"1886",3,0,1,0,"0","cluster0","n"
359,358,1,35,0,3388,"?",1,0,1,0,"0","cluster0","n"
360,359,0.028423,59,0,0.033982,"14330",12,0,1,0,"0","cluster0","n"
361,360,0.143428,67,0,0.119464,"5666",9,0,0,0,"0","cluster0","n"
362,361,0.186683,30,0,0.698121,"2500",7,0,2,0,"2","cluster0","n"
363,362,0.496389,56,0,0.170165,"19580",12,0,1,0,"1","cluster0","n"
364,363,0.457527,51,0,0.333583,"8000",16,0,2,0,"2","cluster0","n"
365,364,0.728218,40,1,3878,"?",10,0,2,0,"0","cluster0","n"
366,365,0.947265,28,0,0.467172,"1187",4,0,0,0,"0","cluster0","n"
367,366,0.013917,54,0,0.017656,"4700",7,0,0,0,"2","cluster0","n"
368,367,0.066347,46,1,4480,"?",6,0,2,0,"0","cluster0","n"
369,368,0.502958,57,0,6381,"?",5,0,2,0,"0","cluster0","n"
370,369,1.047496,35,2,0.314566,"3871",8,0,2,1,"3","cluster0","n"
371,370,0.012586,79,0,0.009596,"2500",11,0,0,0,"0","cluster0","n"
372,371,0.543446,46,0,0.267147,"5000",6,0,2,0,"3","cluster0","n"
373,372,0.02658,79,0,1063,"?",7,0,1,0,"0","cluster0","n"
374,373,0.082317,64,0,0.214426,"8636",29,0,1,0,"1","cluster0","n"
375,374,0.292541,74,0,0.164918,"2000",3,0,0,0,"0","cluster0","n"
376,375,0.02424,64,0,0.101514,"10500",20,0,1,0,"0","cluster0","n"
377,376,0.04765,63,0,0.387957,"9000",6,0,2,0,"0","cluster0","n"
378,377,0.739146,63,1,0.285157,"6150",12,0,0,0,"1","cluster0","y"
379,378,0.186891,54,0,0.655589,"3640",7,0,1,0,"1","cluster0","n"
380,379,0.007502,63,0,0.278226,"8050",13,0,2,0,"3","cluster0","n"
381,380,0.522315,45,0,0.290229,"14491",13,0,1,0,"3","cluster0","n"
382,381,1,22,0,130,"?",0,0,0,0,"?","cluster0","n"
383,382,0.571605,66,0,870,"?",12,0,0,0,"?","cluster0","n"
384,383,0.903232,57,0,0.130809,"5228",10,0,0,0,"0","cluster0","n"
385,384,0.017044,43,0,0.108214,"2300",6,0,0,0,"1","cluster0","n"
386,385,0.060733,61,0,0.00855,"20000",8,0,0,0,"0","cluster0","n"
387,386,0.000583,54,0,2028,"?",13,0,1,0,"1","cluster0","n"
388,387,0.003895,90,0,876,"?",11,0,1,0,"0","cluster0","n"
389,388,0.250008,60,0,2.086479,"7550",26,0,0,0,"0","cluster0","n"
390,389,0.466334,34,2,0.007495,"3201",3,0,0,0,"0","cluster0","n"
391,390,0.114589,38,0,34,"?",2,0,0,0,"0","cluster0","n"
392,391,1,60,0,0,"4200",0,0,0,0,"0","cluster0","n"
393,392,0.267906,76,0,0.285453,"8200",12,0,0,0,"0","cluster0","n"
394,393,0.029694,76,0,0.070513,"9600",7,0,0,0,"2","cluster0","n"
395,394,0.305246,39,0,0.188282,"10154",6,0,1,0,"2","cluster0","n"
396,395,0.000686,83,0,0,"?",4,0,0,0,"0","cluster0","n"
397,396,0.702494,63,0,0.582163,"4697",8,0,2,0,"1","cluster0","n"
398,397,0.742436,52,0,0.414081,"9700",10,0,2,0,"0","cluster0","n"
399,398,0.802417,58,1,668,"?",5,1,0,0,"0","cluster0","y"
400,399,1,42,1,0.113422,"6250",3,3,0,1,"2","cluster0","n"
401,400,0.134192,63,0,926.5,"1",9,0,1,0,"0","cluster0","n"
402,401,0.002556,58,0,0.115826,"7752",17,0,0,0,"2","cluster0","n"
403,402,0.088846,62,0,0.073772,"5394",5,0,0,0,"0","cluster0","n"
404,403,0.203948,46,1,1.206516,"5800",12,1,4,0,"2","cluster0","n"
405,404,0.006666,27,0,0.000269,"7444",5,0,0,0,"0","cluster0","n"
406,405,0.01405,27,0,0.352215,"3724",4,0,1,0,"1","cluster0","n"
407,406,1,35,1,0.092985,"3064",1,0,0,0,"3","cluster0","n"
408,407,0.368867,55,0,0.437996,"9700",18,0,2,0,"0","cluster0","n"
409,408,0.054553,73,0,0.043259,"16666",13,0,0,0,"0","cluster0","n"
410,409,0.179488,51,0,0.49253,"10173",19,0,4,0,"0","cluster0","n"
411,410,0.026886,36,0,0.34488,"11200",6,0,2,0,"2","cluster0","n"
412,411,0.265705,56,0,0.259103,"31666",8,0,3,0,"1","cluster0","n"
413,412,0,59,0,2113,"?",13,0,2,0,"?","cluster0","n"
414,413,0.011848,49,0,1599,"?",12,0,1,0,"0","cluster0","n"
415,414,0.070838,64,0,0.255291,"6000",6,0,0,0,"1","cluster0","n"
416,415,0.030996,56,0,0.131431,"4800",11,0,1,0,"0","cluster0","n"
417,416,0.144914,37,0,0.045366,"6700",5,0,0,0,"0","cluster0","n"
418,417,0.353018,48,0,1.299736,"4166",17,0,1,0,"1","cluster0","n"
419,418,0.020075,36,0,0.334245,"4750",5,0,1,0,"0","cluster0","n"
420,419,0.032769,70,0,724,"?",11,0,1,0,"0","cluster0","n"
421,420,0.733885,49,2,0.369224,"8785",20,0,2,0,"2","cluster0","y"
422,421,0.063514,57,0,2221.5,"1",12,0,2,0,"0","cluster0","n"
423,422,0.031572,39,0,0.644706,"3900",14,0,1,0,"1","cluster0","n"
424,423,0.991502,61,10,1.297901,"3000",11,2,3,5,"1","cluster0","y"
425,424,0.397703,38,0,0.416275,"5750",6,0,1,0,"2","cluster0","n"
426,425,0.971352,24,0,0.035803,"1200",3,0,0,0,"0","cluster0","n"
427,426,1,33,0,1786,"?",3,0,1,0,"0","cluster0","n"
428,427,0,73,0,0.386728,"4550",18,0,0,0,"0","cluster0","n"
429,428,1,79,0,0.130141,"5178",6,0,1,0,"0","cluster0","n"
430,429,0.003852,81,0,0.000822,"3648",1,0,0,0,"1","cluster0","n"
431,430,0.010888,55,0,0.725137,"2000",7,0,2,0,"0","cluster0","n"
432,431,0.686083,57,0,0.160696,"11667",6,1,1,0,"2","cluster0","n"
433,432,0.212464,58,0,0.518991,"3290",10,0,1,0,"1","cluster0","n"
434,433,0.006956,52,0,0.003279,"2439",4,0,0,0,"0","cluster0","n"
435,434,0.073252,51,0,0.446688,"10250",9,0,1,0,"2","cluster0","n"
436,435,0.431904,63,0,0.419052,"8208",22,1,2,0,"0","cluster0","n"
437,436,0.007,97,0,3,"?",2,0,0,0,"?","cluster0","n"
438,437,0.01431,56,0,13,"?",2,0,0,0,"0","cluster0","n"
439,438,0.026944,41,0,0.686736,"4583",8,0,3,0,"0","cluster0","n"
440,439,0.297095,43,1,0.603763,"3666",9,0,1,0,"2","cluster0","n"
441,440,0.316065,56,0,1348,"?",3,0,1,0,"0","cluster0","n"
442,441,0,59,0,862,"?",2,0,1,0,"0","cluster0","n"
443,442,0.92267,40,0,0.207789,"9345",7,0,0,0,"0","cluster0","n"
444,443,0.051078,74,0,0.306409,"3416",9,0,1,0,"0","cluster0","n"
445,444,0.319191,49,0,0.358153,"9400",18,0,2,0,"0","cluster0","n"
446,445,0.008737,68,0,0.209965,"6000",28,0,1,0,"0","cluster0","n"
447,446,0,57,0,0.78523,"6783",8,0,3,0,"0","cluster0","n"
448,447,0.243674,48,0,0.17998,"8900",10,0,1,0,"6","cluster0","n"
449,448,1,40,1,0.191706,"3833",3,2,0,0,"2","cluster0","n"
450,449,0,23,0,0,"3500",1,0,0,0,"1","cluster0","n"
451,450,0.028911,52,0,0.013544,"5389",7,0,0,0,"2","cluster0","n"
452,451,0.034239,48,0,2045,"?",3,0,1,0,"0","cluster0","n"
453,452,0.503299,55,0,0.454057,"3166",5,0,2,0,"0","cluster0","n"
454,453,0.799982,61,3,0.671076,"5064",19,0,3,1,"0","cluster0","n"
455,454,0.069988,33,0,0.114005,"3762",7,0,0,0,"0","cluster0","n"
456,455,0.067901,69,0,0.065493,"10000",5,0,1,0,"0","cluster0","n"
457,456,0.740635,39,0,0.43201,"5566",7,0,1,0,"0","cluster0","n"
458,457,0.023383,84,0,0.009128,"4600",6,0,0,0,"0","cluster0","n"
459,458,1,32,2,0.095585,"2060",1,0,0,0,"0","cluster0","n"
460,459,0.003625,78,0,726,"?",8,0,1,0,"?","cluster0","n"
461,460,0.092288,61,0,0.229436,"7500",23,0,2,0,"2","cluster0","n"
462,461,0,37,0,0.177007,"7236",5,0,1,0,"3","cluster0","n"
463,462,1,33,1,0.257707,"5416",2,2,1,0,"1","cluster0","n"
464,463,0.057868,81,0,0.145685,"3939",13,0,0,0,"0","cluster0","n"
465,464,0.078077,60,0,0.566105,"3917",14,0,1,0,"2","cluster0","n"
466,465,0.201944,46,0,0.394461,"10000",15,0,2,0,"3","cluster0","n"
467,466,0.077959,57,0,0.05353,"6500",19,0,0,0,"0","cluster0","n"
468,467,0.205676,57,0,0.13031,"8333",8,0,1,0,"0","cluster0","n"
469,468,1,32,0,0.006731,"3416",1,0,0,0,"3","cluster0","y"
470,469,0.579851,42,0,0.594224,"2700",8,0,0,0,"0","cluster0","y"
471,470,0.073393,38,1,0.384762,"10000",9,0,2,0,"0","cluster0","n"
472,471,0.079178,82,0,0.176965,"5000",3,0,1,0,"0","cluster0","n"
473,472,0.073123,33,0,0.216405,"5290",9,0,0,0,"0","cluster0","n"
474,473,0.745173,68,0,0.168768,"4917",4,0,1,0,"0","cluster0","n"
475,474,0.100883,52,1,0.280494,"5500",6,1,1,0,"2","cluster0","n"
476,475,0.347665,46,0,0.041583,"2500",1,0,0,0,"1","cluster0","n"
477,476,0.102032,66,0,90,"?",4,0,0,0,"0","cluster0","n"
478,477,0.354126,57,0,0.558762,"4330",4,0,1,0,"0","cluster0","n"
479,478,0.029643,50,0,0.399106,"9400",15,3,4,0,"0","cluster0","n"
480,479,0.540204,34,0,0.034395,"7500",3,1,0,0,"0","cluster0","n"
481,480,0.640927,53,4,0.524097,"11266",17,0,2,0,"3","cluster0","n"
482,481,0.058271,76,0,0.374304,"4311",7,0,1,0,"0","cluster0","n"
483,482,0.719306,64,0,0.186226,"6228",5,0,1,0,"0","cluster0","n"
484,483,0.045017,72,0,0.020764,"3900",8,0,0,0,"0","cluster0","n"
485,484,0.355928,48,0,0.478091,"7667",17,0,2,0,"0","cluster0","n"
486,485,0.577622,71,1,0.4925,"6399",14,0,2,0,"1","cluster0","n"
487,486,0.015054,59,0,929,"?",11,0,1,0,"2","cluster0","n"
488,487,0.320594,53,0,1.114622,"5600",14,0,1,0,"1","cluster0","n"
489,488,0.047587,34,0,997,"?",4,0,0,0,"?","cluster0","n"
490,489,0.173428,51,1,0.086269,"5250",11,0,0,0,"0","cluster0","n"
491,490,0.401789,55,0,0.412779,"2550",11,0,0,0,"0","cluster0","n"
492,491,0.301152,46,0,0.254662,"7668",10,0,1,0,"3","cluster0","n"
493,492,0,27,2,0.229139,"2264",5,2,0,1,"0","cluster0","n"
494,493,0.067513,43,0,0.447236,"9115",4,0,2,0,"0","cluster0","n"
495,494,0,75,0,0.205972,"1640",4,0,0,0,"1","cluster0","n"
496,495,0.993336,31,0,0.068227,"4484",6,0,0,0,"1","cluster0","n"
497,496,0.138794,43,0,0.384075,"11666",9,0,5,0,"0","cluster0","n"
498,497,0.193585,51,0,0.532755,"3800",13,0,2,0,"0","cluster0","n"
499,498,0.001125,28,1,0.05799,"6000",8,1,0,0,"0","cluster0","n"
500,499,0.485558,51,0,0.099635,"6583",5,0,0,0,"0","cluster0","n"
501,500,0.979522,55,1,0.46785,"7433",11,0,2,2,"0","cluster0","n"
502,501,0.090642,69,0,0.016683,"4015",2,0,0,0,"0","cluster0","n"
503,502,0.384808,42,0,0.5331,"7416",5,0,1,0,"3","cluster0","n"
504,503,0.183676,33,0,0.660528,"2497",9,0,1,0,"0","cluster0","n"
505,504,0.018125,60,0,0.023181,"1250",4,0,0,0,"1","cluster0","n"
506,505,1,54,0,0.228403,"2372",2,0,0,1,"0","cluster0","y"
507,506,0.29032,48,0,0.262849,"7996",7,0,1,0,"3","cluster0","n"
508,507,0.052161,49,0,0.067629,"6993",5,0,0,0,"1","cluster0","n"
509,508,1,73,0,8500,"0",2,0,0,0,"0","cluster0","n"
510,509,1,91,0,0,"?",3,0,0,0,"?","cluster0","n"
511,510,0.412658,66,1,0.195074,"4100",7,1,0,0,"0","cluster0","n"
512,511,0.091201,49,1,0.568886,"5000",15,0,2,0,"0","cluster0","n"
513,512,0.500235,46,0,0.278026,"4700",10,0,1,0,"1","cluster0","n"
514,513,0.91314,37,2,1.620345,"4000",16,0,3,0,"1","cluster0","y"
515,514,0.05639,54,0,2126,"?",8,0,1,0,"0","cluster0","n"
516,515,0.611389,22,0,0.347066,"800",4,0,0,0,"0","cluster0","n"
517,516,0.065631,31,0,0.162636,"5250",10,0,0,0,"0","cluster0","n"
518,517,0.499667,39,0,0.450172,"3200",8,0,1,0,"0","cluster0","n"
519,518,1,56,0,7,"?",1,0,0,0,"0","cluster0","n"
520,519,0.289471,44,0,0.482561,"8916",17,0,2,0,"1","cluster0","n"
521,520,0.814155,50,1,0.29714,"3600",8,0,1,1,"1","cluster0","y"
522,521,0.016407,55,0,0.001786,"5599",3,0,0,0,"2","cluster0","n"
523,522,0.078497,52,0,0.207274,"8220",5,0,1,0,"3","cluster0","n"
524,523,0.029692,58,2,0.287188,"6204",19,0,1,0,"0","cluster0","n"
525,524,0.012559,62,0,0.044762,"7416",5,0,0,0,"0","cluster0","n"
526,525,0.062093,42,0,0.230262,"8333",6,0,1,0,"4","cluster0","n"
527,526,0.074201,47,0,1215,"?",4,0,1,0,"?","cluster0","n"
528,527,0.55189,42,1,0.790614,"3600",18,0,2,0,"1","cluster0","n"
529,528,0.640059,39,0,0.055985,"9841",9,0,0,0,"2","cluster0","y"
530,529,0.581816,45,0,0.724784,"8000",11,0,2,0,"0","cluster0","n"
531,530,0,82,0,0,"?",3,0,0,0,"0","cluster0","n"
532,531,0,64,0,3819,"?",3,0,2,0,"?","cluster0","n"
533,532,0.312069,55,1,0.127072,"1266",5,0,0,0,"0","cluster0","n"
534,533,0.266371,58,0,0.498488,"12900",12,0,1,0,"2","cluster0","n"
535,534,0.040186,35,0,0.300839,"5600",8,0,2,0,"1","cluster0","n"
536,535,0.749602,62,0,7963,"?",7,0,2,0,"3","cluster0","n"
537,536,0.955546,52,1,0.52495,"10480",11,0,3,0,"1","cluster0","y"
538,537,0.086635,40,0,887,"0",8,0,1,0,"1","cluster0","n"
539,538,0.212768,57,0,2301,"?",17,0,2,0,"0","cluster0","n"
540,539,0.954396,45,2,0.484214,"8836",10,0,1,0,"1","cluster0","n"
541,540,0.188256,27,0,0.881825,"3900",6,0,1,0,"1","cluster0","n"
542,541,1.245847,24,1,499,"?",4,1,0,0,"?","cluster0","n"
543,542,0.01405,37,0,0.6744,"6120",9,0,1,0,"0","cluster0","n"
544,543,0.32961,36,0,0.437743,"3597",16,0,2,0,"2","cluster0","n"
545,544,0.4841,40,0,0.423252,"10794",9,0,2,0,"2","cluster0","n"
546,545,0,86,0,2,"?",9,0,0,0,"0","cluster0","n"
547,546,0.035114,56,0,87,"?",11,0,0,0,"0","cluster0","n"
548,547,0.084827,59,0,0.534182,"3612",9,0,2,0,"0","cluster0","n"
549,548,1,40,0,0.606166,"7200",6,0,3,0,"0","cluster0","n"
550,549,0.152251,49,0,0.030774,"9000",3,0,0,0,"0","cluster0","n"
551,550,0.212886,66,0,0.351892,"5100",10,0,1,0,"0","cluster0","n"
552,551,1,63,3,0.200843,"5217",5,0,1,1,"4","cluster0","n"
553,552,1,45,0,461,"?",2,0,0,0,"0","cluster0","n"
554,553,0,30,0,0,"4700",1,0,0,0,"1","cluster0","n"
555,554,0.576285,36,0,0.785405,"3000",10,0,1,0,"1","cluster0","n"
556,555,0.408216,39,0,677,"?",4,0,0,0,"2","cluster0","n"
557,556,0,27,0,0,"4500",5,0,0,0,"0","cluster0","n"
558,557,0.1068,44,3,0.747375,"6000",8,0,3,0,"2","cluster0","n"
559,558,0.004553,34,0,3,"?",2,0,0,0,"0","cluster0","n"
560,559,0.277436,59,0,0.388567,"3620",8,0,1,0,"1","cluster0","n"
561,560,0.285343,38,0,0.089511,"3250",4,0,0,0,"3","cluster0","n"
562,561,0.162077,38,0,0.024885,"70000",6,0,1,0,"2","cluster0","n"
563,562,0.570738,39,0,1314,"?",5,2,2,0,"0","cluster0","n"
564,563,0.622525,43,0,0.353884,"10234",8,0,1,0,"0","cluster0","n"
565,564,0.113165,57,0,3169,"?",16,0,1,0,"3","cluster0","n"
566,565,0,75,0,0.527431,"801",4,0,1,0,"0","cluster0","n"
567,566,0.732711,29,0,0.338531,"8400",10,0,1,0,"0","cluster0","n"
568,567,0.486651,55,0,0.324742,"9000",10,0,2,0,"0","cluster0","n"
569,568,0.584845,60,0,0.293638,"6003",11,0,1,0,"0","cluster0","n"
570,569,0.875441,37,0,0.437717,"1436",5,0,0,0,"1","cluster0","n"
571,570,0.043862,69,0,0.064119,"6908",7,0,1,0,"0","cluster0","n"
572,571,0.039296,48,0,0.480393,"7420",10,0,2,0,"0","cluster0","n"
573,572,0.339504,89,1,0.54938,"2500",9,3,0,1,"0","cluster0","y"
574,573,0.064835,56,2,0.197625,"8166",10,0,1,0,"0","cluster0","n"
575,574,0.008685,75,0,0.001327,"8289",5,0,0,0,"0","cluster0","n"
576,575,1,55,1,0.138721,"4144",1,0,0,0,"0","cluster0","n"
577,576,0.503588,63,0,1.308923,"4000",16,0,1,0,"0","cluster0","n"
578,577,0.000309,49,0,562,"?",10,0,1,0,"?","cluster0","n"
579,578,0.697813,31,0,0.23698,"12000",10,0,0,0,"1","cluster0","n"
580,579,0.650433,61,0,0.368063,"10000",10,0,1,0,"1","cluster0","n"
581,580,0.302482,46,0,0.348057,"7900",12,0,1,0,"2","cluster0","n"
582,581,1,40,0,0.185756,"2400",1,2,0,0,"0","cluster0","n"
583,582,0.159116,91,0,0.184123,"1813",6,0,0,0,"0","cluster0","n"
584,583,0.768537,46,0,2568,"?",5,0,0,0,"0","cluster0","n"
585,584,0.155644,56,0,0.336832,"2000",5,0,1,0,"0","cluster0","n"
586,585,0.836294,29,3,0.26017,"4350",8,0,1,0,"1","cluster0","n"
587,586,0.293042,45,0,0.373941,"3775",5,0,1,0,"3","cluster0","n"
588,587,1,49,1,0.098938,"4800",1,0,0,0,"4","cluster0","n"
589,588,0.271898,64,0,556,"?",3,0,1,0,"?","cluster0","n"
590,589,0,51,0,0.238076,"10000",6,0,1,0,"0","cluster0","n"
591,590,0.291956,45,0,1021,"?",5,0,0,0,"?","cluster0","n"
592,591,0.106531,78,0,0.024303,"5595",9,0,0,0,"0","cluster0","n"
593,592,0.250818,36,0,0.240144,"5833",6,0,2,0,"1","cluster0","n"
594,593,0.18158,54,0,0.353943,"6048",9,0,1,0,"1","cluster0","n"
595,594,0.002965,67,0,0.349027,"16800",14,0,5,0,"0","cluster0","n"
596,595,0.048911,63,0,0.102801,"6283",4,0,0,0,"1","cluster0","n"
597,596,0.517045,61,0,0.57259,"7500",20,0,2,0,"0","cluster0","y"
598,597,0.0241,86,0,0.010791,"2223",6,0,0,0,"0","cluster0","n"
599,598,0.122976,50,0,0.454103,"3289",6,0,1,0,"1","cluster0","n"
600,599,0.387066,51,0,0.350874,"5833",12,0,1,2,"1","cluster0","y"
601,600,0.021742,70,0,0.187762,"5000",11,0,1,0,"0","cluster0","n"
602,601,0.269257,44,0,0.607595,"1500",7,0,0,0,"3","cluster0","n"
603,602,0.996302,39,2,0.306102,"10930",17,0,0,0,"1","cluster0","n"
604,603,0.019154,49,0,0.201026,"33333",6,0,3,0,"4","cluster0","n"
605,604,0.008666,58,0,1.908629,"6500",17,0,5,0,"0","cluster0","n"
606,605,0.155742,39,0,723,"0",13,0,0,0,"2","cluster0","n"
607,606,0.733914,33,0,0.158976,"4333",7,1,0,0,"1","cluster0","n"
608,607,0.210443,53,0,0.513602,"5770",10,0,2,0,"1","cluster0","n"
609,608,0.095635,36,0,0.175267,"2247",4,0,0,0,"1","cluster0","n"
610,609,0.124801,62,0,0.566894,"6584",15,0,2,0,"0","cluster0","n"
611,610,0.016995,62,0,0.002302,"5212",4,0,0,0,"0","cluster0","n"
612,611,0.964038,29,1,0.263517,"2200",6,0,0,0,"0","cluster0","n"
613,612,0.211206,44,1,0.21384,"2080",13,1,0,1,"0","cluster0","n"
614,613,0.184477,32,0,0.444956,"7166",11,0,2,0,"0","cluster0","n"
615,614,0,52,0,0.444444,"3500",5,0,2,0,"1","cluster0","n"
616,615,0.086605,69,0,73,"?",2,0,0,0,"?","cluster0","n"
617,616,0.06907,71,0,1468,"?",3,0,1,0,"?","cluster0","n"
618,617,0.187091,63,0,0.506873,"4000",10,0,2,0,"1","cluster0","n"
619,618,0.732202,44,0,0.258577,"12912",26,0,0,0,"0","cluster0","n"
620,619,0.392141,54,0,1.383017,"3850",18,0,2,0,"2","cluster0","n"
621,620,0.063689,41,0,0.266877,"6665",8,0,0,0,"1","cluster0","n"
622,621,0.616982,32,1,0.191649,"6250",10,0,0,0,"2","cluster0","n"
623,622,0.288541,87,1,0.571429,"1700",23,0,0,0,"0","cluster0","n"
624,623,0.221107,43,0,0.157213,"7333",5,0,1,0,"0","cluster0","n"
625,624,0.193613,47,0,0.020147,"5856",1,0,0,0,"3","cluster0","n"
626,625,0.014441,75,0,0.145704,"16059",8,0,1,0,"0","cluster0","n"
627,626,0.531963,64,2,0.480082,"18500",19,0,3,0,"1","cluster0","n"
628,627,0.34696,41,0,1.432687,"1700",13,0,3,0,"2","cluster0","n"
629,628,0.024306,30,0,1581,"?",6,0,1,0,"0","cluster0","n"
630,629,1,40,0,2866,"0",2,0,2,0,"0","cluster0","n"
631,630,0,56,0,0,"6200",2,0,0,0,"0","cluster0","n"
632,631,0.65854,55,0,0.489715,"5541",6,0,1,0,"0","cluster0","n"
633,632,0.104694,36,0,0.297373,"4300",8,0,1,0,"1","cluster0","n"
634,633,0.04674,57,0,0.4048,"11916",13,0,3,0,"0","cluster0","n"
635,634,0.057888,56,0,0.238128,"4400",13,0,1,0,"1","cluster0","n"
636,635,0.883182,49,0,0.183737,"4500",18,0,0,0,"2","cluster0","n"
637,636,0.005326,53,0,79,"0",4,0,0,0,"0","cluster0","n"
638,637,0.08881,51,0,0.29548,"7123",12,0,1,0,"0","cluster0","n"
639,638,0.02132,64,0,0.244968,"2334",13,0,1,0,"0","cluster0","n"
640,639,0.28188,28,0,0.179975,"2416",7,0,0,0,"0","cluster0","n"
641,640,0.063062,54,0,4659,"?",5,0,2,0,"0","cluster0","n"
642,641,0,53,0,2719,"?",5,0,1,0,"0","cluster0","n"
643,642,0.402346,37,0,0.337622,"12667",16,0,2,0,"3","cluster0","y"
644,643,0.143317,70,3,4294,"?",16,0,5,1,"0","cluster0","n"
645,644,0.334296,48,0,5368,"?",13,0,2,0,"0","cluster0","n"
646,645,0.01035,52,0,0.258589,"3812",6,0,1,0,"1","cluster0","n"
647,646,0.336596,36,0,0.080372,"1181",2,0,0,0,"0","cluster0","n"
648,647,0.044843,51,0,0.23359,"11318",5,0,1,0,"2","cluster0","n"
649,648,0.007712,69,0,0.156614,"3000",6,0,0,0,"0","cluster0","n"
650,649,1.011333,52,0,10.800499,"400",8,0,1,0,"2","cluster0","n"
651,650,0.066779,67,0,84,"?",7,0,0,0,"?","cluster0","n"
652,651,0,36,0,0.370419,"7666",4,0,1,0,"2","cluster0","n"
653,652,0,49,0,0.622736,"1600",10,0,1,0,"1","cluster0","n"
654,653,0.314686,51,3,0.160318,"16984",13,0,2,1,"4","cluster0","y"
655,654,0.149314,36,0,0.55832,"4500",9,0,3,0,"0","cluster0","y"
656,655,0,33,0,0.238213,"2841",9,0,0,0,"0","cluster0","n"
657,656,0.03785,62,0,0.162892,"8741",15,0,1,0,"0","cluster0","n"
658,657,0.281116,69,0,0.162186,"4500",10,0,0,0,"1","cluster0","n"
659,658,0.005196,70,0,1514,"?",9,0,2,0,"0","cluster0","n"
660,659,0.133689,49,0,0.093522,"4800",7,0,0,0,"2","cluster0","n"
661,660,0.321458,46,2,1434,"?",6,0,1,1,"0","cluster0","n"
662,661,0,65,0,0.416379,"6666",10,0,1,0,"0","cluster0","n"
663,662,0.827151,56,1,0.219975,"8700",8,0,0,1,"1","cluster0","n"
664,663,0.442798,51,0,2092,"?",11,0,0,0,"2","cluster0","n"
665,664,0.025082,57,0,0.36088,"3000",15,0,0,0,"0","cluster0","n"
666,665,0.578849,48,0,0.367554,"6613",10,0,1,0,"1","cluster0","n"
667,666,0.020704,47,0,0.645104,"3400",6,0,1,0,"2","cluster0","n"
668,667,1.248751,33,0,0.17512,"2700",3,2,0,0,"0","cluster0","y"
669,668,1,75,0,8,"?",2,0,0,0,"0","cluster0","n"
670,669,0.569824,40,0,0.361422,"11000",18,0,1,0,"2","cluster0","n"
671,670,0.914867,40,0,0.517037,"4900",7,0,1,0,"1","cluster0","n"
672,671,0.038258,68,0,0.009832,"6000",12,0,0,0,"0","cluster0","n"
673,672,0.964561,35,4,0.30584,"4400",10,3,0,2,"2","cluster0","n"
674,673,0.027313,65,0,0.325336,"2083",6,0,0,0,"0","cluster0","n"
675,674,0.035606,81,0,0.017261,"7125",7,0,0,0,"0","cluster0","n"
676,675,0.004595,52,0,0.390959,"7166",7,0,1,0,"0","cluster0","n"
677,676,0.042534,69,0,0.009691,"6500",4,0,0,0,"1","cluster0","n"
678,677,0.121365,34,0,3300,"?",5,0,2,0,"0","cluster0","n"
679,678,0.180162,40,0,0.448327,"9501",15,0,2,0,"1","cluster0","n"
680,679,0.05494,35,0,0.662153,"5833",10,0,2,0,"2","cluster0","n"
681,680,0.099724,80,0,0.008908,"11000",3,0,0,0,"0","cluster0","n"
682,681,0.030513,68,0,48,"?",6,0,0,0,"0","cluster0","n"
683,682,0.175434,47,0,0.149078,"4500",9,0,0,0,"0","cluster0","n"
684,683,0.019883,64,0,0.0286,"6083",16,0,0,0,"0","cluster0","n"
685,684,0.990764,36,2,0.36134,"4117",4,0,0,0,"1","cluster0","y"
686,685,0.386084,49,0,0.166452,"11666",17,0,0,0,"3","cluster0","n"
687,686,0.008287,55,0,0.115171,"7032",8,0,1,0,"0","cluster0","n"
688,687,0.058688,35,0,0.335733,"8333",6,0,2,0,"2","cluster0","n"
