,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
87942,0,0.228351706,40,0,569.0,,11,0,0,0,1.0
27994,1,0.9999999,49,0,0.012170385,3450.0,0,1,0,0,2.0
148455,0,0.9999999,23,0,1.0,,1,0,0,0,
85605,0,0.057730591,46,0,0.207684229,11425.0,6,0,1,0,1.0
38484,0,0.119640021,28,0,0.011129975,5300.0,4,0,0,0,0.0
137947,0,0.08551077,75,0,830.0,,8,0,1,0,0.0
139783,0,0.087112523,43,0,0.356115601,7300.0,3,0,1,0,1.0
55958,0,0.739048167,50,0,0.631908062,5916.0,10,0,1,0,0.0
35106,0,0.962459913,31,0,484.0,,2,0,0,0,0.0
59356,0,0.072227991,64,0,0.01119776,5000.0,3,0,0,0,0.0
96779,0,0.0,38,0,0.0,,2,0,0,0,1.0
48281,0,0.026054108,31,0,0.112582781,5284.0,5,0,0,0,3.0
95768,0,0.852071855,53,0,0.641964853,4722.0,12,0,2,0,0.0
104976,0,0.027388902,61,0,1032.0,0.0,5,0,1,0,0.0
53996,0,0.9999999,42,0,0.008739076,800.0,2,0,0,0,0.0
133168,0,0.45118078,50,0,0.458300447,3800.0,4,0,1,0,0.0
6626,1,0.04112243,55,1,1.096903097,1000.0,8,0,1,0,1.0
107875,0,978.0,70,0,0.346325665,8953.0,5,0,1,0,0.0
114092,0,0.040350692,42,0,0.75856036,4000.0,9,0,1,0,1.0
43949,1,0.950345973,60,6,0.732920856,3878.0,12,4,0,3,0.0
53651,0,0.262547491,38,0,0.257166948,7115.0,6,0,3,0,1.0
81910,0,0.9999999,29,0,0.205196536,1500.0,1,2,0,1,0.0
13924,0,0.016297243,69,0,1650.0,,7,0,1,0,0.0
79645,0,0.916215355,46,0,0.568571968,5300.0,4,0,1,0,2.0
11205,0,0.027209178,52,0,285.0,,9,0,0,0,1.0
120226,0,0.826015471,45,2,1392.0,0.0,10,0,0,0,3.0
96560,0,0.534878678,68,0,8043.0,,11,0,3,0,0.0
42390,0,0.127843608,69,0,1210.0,,4,0,1,0,
53320,0,0.000685675,53,0,0.205424661,16000.0,17,0,1,0,1.0
67963,0,0.019794812,60,0,41.0,,9,0,0,0,0.0
140741,0,0.006467787,47,0,0.479912743,5500.0,13,0,2,0,2.0
40161,0,0.318597658,58,0,4398.0,0.0,15,0,1,0,0.0
98622,1,0.915405716,40,2,0.337266273,10000.0,11,0,1,1,0.0
79692,0,0.043499412,28,0,0.203118752,2500.0,14,0,0,0,0.0
55677,0,0.735912213,31,0,0.322886819,5583.0,11,0,0,0,0.0
140522,1,0.667205798,51,1,0.542664819,5050.0,11,0,0,0,0.0
24751,0,0.917706398,45,3,1149.0,,4,1,0,1,0.0
46603,0,0.034872387,41,1,0.72811245,4979.0,7,0,1,0,3.0
14571,0,0.279885266,60,0,0.267495973,11173.0,14,0,3,0,0.0
93741,0,0.938308334,37,0,0.266497742,9076.0,6,0,0,0,2.0
88802,0,0.298527128,67,2,2726.0,,8,0,2,0,0.0
100072,0,0.686517888,65,0,0.52173913,1241.0,8,0,0,0,0.0
48133,0,0.9999999,47,0,126.0,,0,0,0,0,2.0
51274,0,0.046739767,63,0,0.280789946,5569.0,11,0,1,0,0.0
107651,0,0.936985991,45,3,0.221567106,6444.0,18,0,0,0,0.0
16307,0,0.022919013,62,0,0.165210713,10416.0,5,0,1,0,0.0
41358,0,0.008390194,61,0,0.0104453,1818.0,4,0,0,0,0.0
87076,0,0.204993788,51,0,0.444240384,9800.0,10,0,1,0,1.0
135630,0,0.73245316,58,6,0.232798015,7658.0,9,1,1,0,0.0
137730,0,0.013034002,71,0,0.004858471,9467.0,6,0,0,0,0.0
132777,0,0.398699713,63,1,0.117798595,8539.0,5,0,1,0,1.0
15511,1,0.425085262,49,1,3350.0,,12,0,2,0,1.0
131399,0,0.0,34,0,0.397886318,3500.0,7,0,1,0,3.0
136628,0,0.000475402,36,0,3737.0,,16,0,1,0,0.0
145424,0,0.242065843,71,0,0.296334942,23000.0,10,0,2,0,1.0
63059,0,0.018170178,60,0,0.491523546,9024.0,5,0,2,0,1.0
148999,1,0.854159406,55,5,0.675985929,5400.0,19,0,3,0,1.0
133383,0,0.505494505,35,0,0.004999,5000.0,4,0,0,0,2.0
42951,0,0.029957961,70,0,0.164688857,3454.0,6,0,1,0,0.0
104394,0,0.066266066,44,0,0.335653148,12500.0,13,0,2,0,1.0
134058,0,0.420509137,40,1,0.444017141,9100.0,18,0,2,0,0.0
536,0,0.749602291,62,0,7963.0,,7,0,2,0,3.0
149297,1,0.25036339,45,0,0.110990059,7342.0,4,2,0,0,5.0
5335,0,0.061093761,56,0,0.440097646,15975.0,18,0,3,0,2.0
21198,0,0.234399181,42,0,0.230195382,11259.0,13,0,2,0,2.0
56633,0,0.127099534,48,0,0.275439445,6200.0,16,0,2,0,2.0
104062,0,0.02685343,38,0,0.277287762,9069.0,8,0,2,0,2.0
96102,0,0.123699584,30,0,0.050610574,14166.0,10,0,0,0,0.0
95864,0,0.088927301,61,0,0.529908973,6151.0,6,0,1,0,0.0
67583,0,0.024897297,53,0,0.330845108,3750.0,16,0,1,0,2.0
42992,1,0.930043723,28,2,0.118529097,2800.0,4,0,0,2,0.0
41606,1,0.939146231,35,3,0.072782741,4588.0,16,0,0,1,0.0
49234,0,0.100170169,43,1,0.424350144,4500.0,18,0,1,0,3.0
90088,0,0.198981947,50,0,0.349330134,5000.0,17,0,0,0,3.0
16490,0,0.092930236,63,0,0.471816023,8000.0,7,0,1,0,0.0
30296,0,0.022801607,56,0,7.0,,3,0,0,0,
28225,1,1.0,59,1,0.085412668,2083.0,1,0,0,0,0.0
30048,0,0.051871704,48,1,0.280568606,8300.0,6,0,2,0,2.0
114148,0,0.526662894,66,0,1.039971449,1400.0,6,0,1,0,0.0
80975,0,0.0,46,0,0.273221461,4230.0,4,0,1,0,2.0
26742,0,0.627089015,37,0,0.701178883,1950.0,11,0,0,0,2.0
98108,0,0.43858253,59,1,0.258364523,8816.0,15,0,2,0,0.0
115841,0,0.268912668,31,0,0.294368475,6800.0,7,0,1,0,0.0
135515,0,0.976006855,43,0,2940.0,,9,1,2,0,0.0
121902,0,0.075892944,42,0,0.117385352,5843.0,6,0,0,0,1.0
115638,0,0.0,62,0,1753.0,,11,0,1,0,0.0
99802,0,0.0,86,0,0.0,5000.0,4,0,0,0,0.0
70994,0,0.628288128,51,1,0.376285127,5835.0,10,0,1,1,0.0
72193,0,0.0,61,0,0.513727883,9833.0,8,0,2,0,0.0
62477,1,0.9999999,36,1,0.255794928,3666.0,3,2,0,0,2.0
53997,0,0.0,59,0,0.132890995,15824.0,9,0,1,0,0.0
43774,0,0.520492145,55,0,0.346236252,7000.0,15,0,1,0,2.0
129094,0,0.004557353,55,0,646.0,,9,0,1,0,0.0
24106,0,0.475330576,61,1,0.440248934,14300.0,11,0,3,0,1.0
8344,0,0.645319533,46,0,3113.0,,8,0,2,0,0.0
36288,0,0.728981589,36,1,0.777189888,1700.0,6,0,1,0,0.0
8766,0,0.978936094,77,0,0.146411908,4500.0,13,0,0,0,0.0
56566,0,0.118718352,48,0,0.233001943,8750.0,3,0,1,0,1.0
29135,0,0.157651357,67,0,408.0,,12,0,0,0,0.0
50028,0,0.0,56,0,0.0,,2,0,0,0,0.0
117984,0,0.457670698,71,0,0.07617896,4134.0,5,0,0,0,0.0
56220,0,0.935412917,41,0,0.418776033,3120.0,5,0,2,0,0.0
42552,0,0.522047795,53,0,0.072652902,5133.0,3,0,0,0,0.0
130282,0,0.376795815,62,0,0.171591565,15600.0,7,0,2,0,0.0
107171,0,0.100712465,64,0,0.260228876,6378.0,17,0,2,0,0.0
46192,0,0.008280565,31,0,0.155023923,3134.0,9,0,0,0,0.0
47278,1,0.915343915,24,0,0.304678129,2500.0,5,1,0,1,2.0
5684,0,0.9999999,51,0,0.015480591,4327.0,0,4,0,0,3.0
5264,0,0.9999999,59,0,0.309588603,6246.0,5,0,1,0,0.0
11810,0,0.016512777,62,0,0.044585987,7535.0,7,0,1,0,0.0
88940,0,0.686088092,32,0,0.309016849,5400.0,16,0,1,0,0.0
4378,0,0.473803321,38,0,0.49078789,10800.0,10,0,2,0,2.0
144898,0,0.010485405,44,1,0.220677932,10000.0,6,0,1,0,2.0
44908,0,0.9999999,51,1,0.545816733,6525.0,9,0,3,0,0.0
4985,0,0.05512726,35,0,2060.0,,10,0,2,0,1.0
148067,0,0.000476145,74,0,0.279016141,1300.0,11,0,0,0,0.0
20397,1,0.962366338,56,1,0.549417512,2660.0,9,0,1,1,0.0
64924,0,0.464916979,29,0,0.04526749,1700.0,4,0,0,0,0.0
70489,0,0.101703559,62,0,0.324783715,9824.0,14,0,2,0,0.0
44179,0,0.006877713,66,0,4.0,,1,0,0,0,0.0
106610,0,0.9999999,29,0,0.156614462,3000.0,2,0,1,0,1.0
7925,0,0.129143365,41,0,0.212848394,8000.0,3,0,1,0,2.0
111125,0,0.056746006,73,0,2767.0,,11,0,2,0,0.0
6501,0,0.010409264,48,0,0.502982582,4190.0,10,0,1,0,2.0
136372,0,0.046951647,49,0,0.440053583,10450.0,10,0,3,0,1.0
37859,0,0.70836867,50,0,0.598128445,7800.0,18,0,1,0,0.0
34978,0,0.43659537,50,1,0.054315572,7750.0,12,1,0,1,1.0
706,0,0.046747539,60,0,1.012368584,3233.0,13,0,2,0,0.0
23762,1,0.868442964,62,0,0.171957011,4000.0,4,0,0,0,0.0
84512,0,0.162223197,47,0,2.023317788,1500.0,10,0,1,0,2.0
88154,1,0.035458478,33,3,0.296351824,2000.0,10,0,0,1,0.0
120737,0,0.067601196,47,0,0.008380154,10500.0,5,0,0,0,0.0
38416,0,0.9999999,40,0,0.275625643,5833.0,3,0,1,1,0.0
51040,1,0.958915013,28,1,1.046863735,1386.0,13,2,0,0,0.0
28644,0,0.021248845,82,0,0.106297901,3000.0,6,0,0,0,0.0
101580,0,0.342776204,44,1,3460.0,0.0,4,0,1,0,1.0
17518,0,0.00243733,60,0,0.202639868,6666.0,10,0,1,0,0.0
53641,0,0.0,59,0,0.387808975,12500.0,3,0,1,0,1.0
124054,0,0.107799257,61,0,0.348318241,3091.0,3,0,1,0,0.0
114206,0,0.066859481,59,0,0.012335987,8916.0,8,0,0,0,1.0
109562,0,0.004959901,84,0,0.004663558,1500.0,6,0,0,0,0.0
72249,0,0.262219624,42,1,0.231264231,10100.0,13,0,2,1,2.0
62993,0,0.027854381,71,0,0.346546974,11250.0,17,0,1,0,1.0
135423,0,0.011524712,68,0,0.006240999,2082.0,3,0,0,0,0.0
127533,0,0.9999999,72,0,0.896318557,3992.0,11,0,1,0,0.0
102407,1,1.005367252,45,2,0.576864324,7200.0,4,0,1,0,1.0
10256,0,0.021853523,61,0,0.007059298,4957.0,4,0,0,0,1.0
7608,0,0.436092378,50,3,0.46664859,7375.0,13,0,2,0,0.0
138916,0,0.616779036,53,0,0.99705917,8500.0,25,0,2,0,3.0
116556,0,0.0426974,65,0,0.437640547,5780.0,17,0,1,0,0.0
69032,0,0.0,50,1,0.619978284,2762.0,5,2,1,0,1.0
11341,0,0.9999999,61,0,0.213046291,17000.0,7,0,2,0,0.0
46219,0,0.095793367,68,0,0.337130542,6495.0,18,0,2,0,1.0
128341,0,0.021221829,64,0,0.195831048,14583.0,10,0,1,0,0.0
45131,0,0.064080303,55,0,0.180349576,3775.0,8,0,1,0,0.0
37763,0,0.514248575,51,0,0.288957589,10350.0,5,0,1,1,0.0
51476,0,0.295283328,26,0,0.156659848,8310.0,5,0,0,0,0.0
38742,0,0.9999999,48,0,289.0,,0,1,0,0,0.0
64195,0,0.118458769,37,0,0.267629095,1800.0,5,0,0,0,2.0
56778,0,0.910573382,30,0,0.412195935,3000.0,8,0,1,0,0.0
15358,0,0.021667452,41,1,0.155838455,6833.0,11,0,1,0,1.0
79044,0,0.01752735,40,0,0.141161774,1600.0,5,0,0,0,1.0
41672,0,0.087753992,58,0,0.05038609,18000.0,14,0,1,0,2.0
33451,0,0.036598094,77,0,0.001999875,16000.0,3,0,0,0,0.0
54354,0,0.014306857,31,0,0.521194348,3750.0,6,0,2,0,1.0
41010,0,0.812596006,43,2,0.334195898,10433.0,7,0,2,0,2.0
125525,0,0.339176844,50,0,0.363276798,14916.0,19,0,6,0,2.0
49337,0,0.771796945,49,0,0.459127044,13333.0,14,0,2,0,3.0
21282,0,0.3251286,38,4,2033.0,,9,0,1,1,0.0
40516,0,0.233958303,38,0,1.16966581,3500.0,18,0,1,0,0.0
137399,0,0.012045951,80,0,928.0,,5,0,1,0,
93668,0,0.9999999,85,0,0.00679864,5000.0,5,0,0,0,0.0
58331,0,0.005784761,58,1,1341.0,0.0,13,0,1,0,0.0
42649,0,0.686888525,55,0,0.333501006,21867.0,12,0,2,0,0.0
90933,0,0.091521022,63,0,0.633710407,4419.0,17,0,3,0,0.0
145380,0,0.060687031,46,0,0.857591623,8594.0,16,0,1,0,2.0
111309,0,0.043165639,69,0,0.180427603,5752.0,6,0,1,0,1.0
130421,0,0.418913525,43,0,0.970563732,3600.0,7,0,1,0,0.0
86180,0,0.002049562,51,0,1078.0,,12,0,1,0,0.0
76964,0,0.490508099,62,0,1.845096814,1600.0,15,0,1,0,0.0
94859,0,0.518672707,51,2,0.478354281,9308.0,9,0,3,0,3.0
31950,0,0.379767565,37,0,0.607410675,6800.0,13,0,2,0,3.0
93712,0,0.0,65,0,1577.0,,6,0,1,0,0.0
26569,0,0.068171264,45,0,3376.0,,18,0,1,0,0.0
38158,0,0.007753325,75,0,11.0,,6,0,0,0,
47129,0,0.028530048,71,0,84.0,,6,0,0,0,0.0
92835,0,0.034931005,49,0,0.292237443,1532.0,3,0,0,0,1.0
61084,0,0.590534793,58,0,0.045731068,4766.0,5,0,0,0,1.0
92169,0,0.116515307,30,0,0.198160368,5000.0,10,0,0,0,1.0
83652,0,0.027146493,54,0,0.118100291,15833.0,14,0,2,0,1.0
71942,0,0.020043999,54,0,0.02997003,1000.0,8,0,0,0,0.0
130159,0,0.310745327,46,0,0.279453795,3148.0,7,0,0,0,1.0
49115,0,0.161347092,54,0,0.156351498,11083.0,10,0,1,0,0.0
125480,1,0.337831084,26,0,0.17553469,3833.0,7,0,0,0,0.0
118850,0,0.133988281,50,0,2178.0,,17,0,1,0,0.0
99040,0,0.046063773,66,1,0.40761392,5200.0,6,0,1,0,1.0
49690,1,0.353458617,49,0,0.149391149,10100.0,5,2,1,0,0.0
10922,0,0.057336383,54,0,0.093600898,7125.0,11,0,0,0,0.0
137110,0,0.952047952,22,0,0.221852099,1500.0,3,0,0,0,0.0
26377,0,0.038893871,62,0,0.192440378,6666.0,10,0,2,0,3.0
149988,0,0.9999999,28,0,0.055692308,3249.0,3,1,0,0,0.0
117730,0,0.49137148,27,2,1.881188119,100.0,2,0,0,0,0.0
106411,0,0.002420968,66,0,0.066394688,12500.0,4,0,1,0,0.0
59165,0,0.038324625,59,0,1458.0,,7,0,1,0,0.0
123645,0,0.074074074,57,0,0.522990211,10112.0,22,0,2,0,1.0
128711,0,0.183887668,30,0,0.355076684,5150.0,9,0,1,0,1.0
40277,0,0.000533298,39,0,0.044991002,5000.0,3,0,0,0,3.0
103164,0,0.397724636,72,0,0.469402448,4166.0,19,0,2,0,0.0
59436,0,0.877400684,33,0,0.296689569,1600.0,5,0,0,0,0.0
76613,0,0.02408065,44,0,0.137143381,10900.0,6,0,2,0,1.0
66848,0,0.339473704,78,0,0.051621644,36166.0,17,0,1,0,0.0
109050,0,0.04529255,71,0,671.0,,4,0,1,0,
91086,0,0.765125521,49,0,0.317054413,5200.0,11,0,0,0,0.0
101524,0,0.951680089,52,0,0.41283066,4800.0,6,0,2,0,1.0
65740,0,0.187763592,54,0,0.235203689,1300.0,14,0,0,1,0.0
21682,0,0.354925776,51,1,0.122114732,11783.0,10,1,0,0,3.0
61021,0,0.67291235,32,0,0.298593581,2772.0,6,0,0,0,1.0
58126,0,0.047977703,61,0,0.179613646,2432.0,9,0,0,0,2.0
124339,0,0.031530086,59,0,0.003736996,9900.0,3,0,0,0,0.0
127717,0,0.200799966,53,0,2998.0,,11,0,1,0,
51700,0,0.000277768,49,1,0.98204504,3285.0,10,0,1,0,0.0
113025,0,0.02526783,45,0,0.392479214,10583.0,14,0,3,0,1.0
68309,1,1.026096074,36,2,1.247567568,2774.0,12,1,1,0,0.0
62620,0,0.219478204,48,0,0.724534433,8000.0,17,0,3,0,0.0
96334,0,0.034108289,71,1,0.097258804,10250.0,13,0,2,0,0.0
69707,0,0.182424219,35,0,0.124081153,3400.0,7,0,0,0,0.0
143504,0,0.014222047,84,0,0.332242583,4583.0,8,0,1,0,0.0
63622,0,0.324542216,51,0,0.267893661,4400.0,3,0,2,0,2.0
81844,0,0.066002222,50,0,0.511530934,11750.0,10,0,3,0,3.0
8865,0,0.0,44,0,382.0,,4,0,0,0,2.0
126884,0,0.31084131,78,0,0.512380952,3674.0,16,0,1,0,0.0
6098,0,0.050867129,60,2,0.265601362,10575.0,18,0,2,0,0.0
4571,0,0.015684112,58,0,0.00762121,12333.0,3,0,0,0,1.0
46601,0,0.115477683,56,0,769.0,,3,0,1,0,0.0
121265,0,0.887449093,31,1,0.235010338,1450.0,7,0,0,6,0.0
82293,0,0.019387812,71,0,0.501135626,6163.0,7,0,1,0,0.0
124075,0,0.044439745,56,0,0.016995751,4000.0,5,0,0,0,1.0
11703,0,0.0,50,0,3300.0,,7,0,1,0,3.0
67615,0,0.784346116,78,1,0.370044997,14000.0,9,0,2,0,1.0
38836,0,0.161676647,26,0,0.000874891,2285.0,1,0,0,0,0.0
141854,0,0.002950313,75,0,90.0,,11,0,0,0,0.0
27835,0,0.030461574,57,0,0.482282847,6377.0,6,0,3,0,1.0
59114,0,0.016225191,43,0,0.179384615,3249.0,3,0,0,0,0.0
77226,0,0.047671077,33,0,473.0,,8,0,0,0,0.0
22771,0,0.026933329,40,0,0.883852691,6000.0,13,0,4,0,0.0
8559,0,0.0,46,0,0.15445494,7833.0,10,0,1,0,1.0
135802,0,0.166390025,45,0,0.181381958,5209.0,4,0,0,0,3.0
144466,0,0.086972826,41,0,0.037667512,2760.0,2,0,0,0,0.0
58076,0,0.004168656,44,0,0.295207292,3400.0,9,0,1,0,0.0
9777,0,0.0,77,0,348.0,,4,0,1,0,
130243,0,0.015052791,60,0,0.42781597,5672.0,11,0,1,0,0.0
17999,0,0.059117635,82,0,22.0,1.0,7,0,0,0,0.0
46142,0,0.020715323,69,0,0.260934766,4000.0,8,0,1,0,0.0
48361,0,0.082237023,43,0,0.226524861,11000.0,6,0,1,0,3.0
136588,0,0.077076917,73,0,78.0,,5,0,0,0,0.0
117047,0,0.0,81,0,3.0,,4,0,0,0,0.0
90779,0,0.632392325,44,1,0.277772223,10000.0,8,0,2,0,0.0
82923,0,0.028066043,60,0,0.712732375,2850.0,5,0,2,0,0.0
142256,1,0.186172745,59,0,0.5014995,3000.0,8,0,1,0,0.0
41275,0,0.320059362,61,0,0.500116252,4300.0,9,0,1,0,0.0
119555,0,0.0,45,0,0.855257897,2500.0,9,0,2,0,0.0
147718,0,0.194979254,57,0,0.259364018,11666.0,22,0,2,0,1.0
17337,0,0.162484623,51,0,0.356337641,3636.0,8,0,1,0,0.0
48178,1,0.9999999,49,0,0.99448466,2900.0,6,0,2,0,0.0
128444,0,0.0,32,0,0.10120783,2400.0,4,0,0,0,1.0
144903,0,0.028799114,56,0,1119.0,,5,0,1,0,
98426,0,0.0,78,0,0.0,,2,0,0,0,0.0
94991,0,0.460824227,29,0,304.5,1.0,10,0,0,0,0.0
48831,0,0.023444164,90,0,0.226277372,10000.0,15,0,2,0,1.0
22959,0,0.047131338,79,1,0.187524831,5033.0,14,0,1,0,1.0
97548,0,0.003350429,77,0,0.000461467,6500.0,3,0,0,0,0.0
78118,0,0.9999999,65,0,0.242671326,5150.0,5,0,0,0,0.0
13284,0,0.011194084,66,0,0.30463097,8291.0,7,0,2,0,0.0
131663,0,0.05111846,40,0,0.287579114,7583.0,9,0,1,0,1.0
103986,0,0.004645176,47,0,0.504249292,6000.0,20,0,4,0,3.0
143143,0,0.0,77,0,0.0,7077.0,8,0,0,0,0.0
95530,0,0.468526197,42,0,0.411158884,10000.0,20,0,1,0,1.0
78280,0,0.013217161,62,0,0.064533721,5500.0,7,0,1,0,0.0
120613,0,0.070433098,38,1,0.006615878,4987.0,5,0,0,0,3.0
110156,0,0.0,65,0,0.352087375,13916.0,9,0,2,0,0.0
17939,0,0.068889331,39,0,1.283799311,2610.0,14,0,1,0,3.0
128607,0,0.0,31,0,0.012947888,15600.0,5,0,0,0,0.0
104401,0,0.050381549,32,0,0.085714286,3394.0,7,0,0,0,1.0
106823,0,0.031376383,73,0,0.537562604,2395.0,11,0,2,0,0.0
89789,0,0.0,46,0,0.488585236,6000.0,7,0,2,0,2.0
83298,0,0.9999999,58,0,0.504587156,2833.0,6,0,1,0,0.0
11412,0,0.37729195,50,0,3383.0,,14,0,2,0,0.0
94146,0,0.026218408,29,0,4.5,1.0,3,0,0,0,0.0
97265,0,0.04289571,60,0,0.278360685,11150.0,6,0,1,0,1.0
83552,0,0.14546524,62,0,1661.0,,11,0,1,0,0.0
30863,0,0.009399624,60,0,2046.0,,6,0,1,0,0.0
107579,0,0.183396381,81,2,0.151523232,15000.0,6,0,1,0,0.0
20316,1,0.9999999,37,0,0.0,3000.0,0,0,0,1,0.0
3807,0,0.042088924,63,0,0.430966849,13000.0,8,0,2,0,0.0
58769,0,0.023585409,52,0,0.174679213,11689.0,13,0,2,0,2.0
47514,0,0.114859009,31,0,0.578855286,4000.0,7,0,1,0,0.0
27663,0,0.032032726,43,0,0.017997,6000.0,5,0,0,0,1.0
109538,0,0.034160926,40,0,0.077520781,5533.0,4,0,0,0,1.0
100415,0,0.9999999,52,0,0.066231133,4438.0,3,0,0,0,0.0
4988,0,0.690869698,63,0,5471.0,,9,0,3,0,0.0
30246,0,0.084146002,40,0,1373.5,1.0,8,0,1,0,2.0
115734,0,0.965198026,47,0,0.823150411,4500.0,9,0,1,0,0.0
148849,0,0.209039548,49,0,0.228877112,10000.0,2,0,1,0,0.0
36306,0,0.096207448,60,0,0.165257494,1300.0,7,0,0,0,0.0
40612,0,0.038685082,52,0,1036.0,,4,0,1,0,
3321,0,0.0,67,0,0.089371981,5795.0,7,0,1,0,0.0
126578,0,0.96486803,48,0,0.464646465,2870.0,5,0,1,0,0.0
102017,0,0.160938335,41,0,0.537962713,3700.0,8,0,2,0,1.0
137860,0,0.82913034,29,0,4023.0,,10,0,1,0,0.0
73934,0,0.01856419,67,0,0.319872051,2500.0,7,0,1,0,0.0
19893,1,0.272762624,51,0,0.042381355,13000.0,7,0,0,0,0.0
89,1,0.734477501,45,0,0.591477634,4716.0,13,0,2,0,2.0
119170,0,0.045507717,42,0,0.349078341,11283.0,4,0,2,0,3.0
120088,0,0.092895997,66,0,955.0,,3,0,1,0,0.0
88759,0,0.028768346,63,0,4079.0,,9,0,1,0,0.0
118874,0,0.078997743,75,0,82.0,,5,0,0,0,0.0
35649,0,0.67592155,38,0,0.050727834,6800.0,6,0,0,2,1.0
29699,0,0.074147446,36,0,885.0,,5,0,2,0,0.0
146860,0,0.786340563,30,0,0.262626263,3365.0,6,0,0,0,0.0
34020,0,0.113285321,43,0,0.41350349,9167.0,18,0,2,0,2.0
127835,0,0.260086996,42,0,0.228053733,3200.0,4,0,0,0,1.0
8001,0,0.249162999,53,0,0.494289793,2801.0,9,0,2,0,0.0
85874,0,0.934214769,44,0,0.524576507,3600.0,3,0,1,0,3.0
106104,0,0.13487887,71,0,0.227971504,2666.0,29,0,0,0,0.0
29939,0,0.026201979,68,0,0.440742504,2100.0,10,0,1,0,0.0
85786,0,0.468852867,38,0,1.639934534,3054.0,8,0,2,0,0.0
67555,0,0.625460437,61,0,0.349980754,20783.0,8,0,2,0,0.0
145226,0,0.9999999,30,0,0.103831891,3235.0,3,0,0,1,0.0
45327,0,0.703148426,31,0,0.068198776,6700.0,11,0,0,0,1.0
51709,1,0.883536649,36,0,0.315244556,2800.0,11,0,0,0,3.0
43980,0,0.365431976,48,0,0.707642839,4042.0,13,0,1,0,0.0
74493,0,0.732163473,46,4,1.021181717,896.0,7,3,1,2,3.0
45340,0,0.035034477,67,0,0.48557555,3500.0,13,0,2,0,0.0
55344,0,0.0,53,0,0.443717277,2291.0,7,0,1,0,3.0
104867,0,0.05601849,65,0,27.0,,6,0,0,0,0.0
121308,0,0.009694032,24,0,0.0,897.0,1,0,0,0,0.0
96807,0,0.018074746,44,0,2994.0,,10,0,1,0,0.0
101438,0,0.012034184,89,0,0.001499625,4000.0,4,0,0,0,0.0
118569,0,0.069142344,61,1,0.165483263,6900.0,6,0,0,0,0.0
27837,0,0.016124597,56,0,0.085919184,7250.0,7,0,1,0,0.0
129873,0,0.0,28,1,0.201903808,1995.0,4,0,0,0,1.0
93275,0,0.067733052,54,0,0.730107957,2500.0,12,0,1,0,2.0
53535,0,0.035976598,49,0,0.562280465,3700.0,18,0,1,0,1.0
84923,0,0.0,63,0,2106.0,,5,0,1,0,0.0
122241,0,0.308482643,52,0,0.291087273,7550.0,6,0,1,0,0.0
134902,0,0.016015409,60,0,0.200840131,16425.0,8,0,1,0,0.0
52408,0,0.165225171,63,0,0.026632547,10550.0,6,0,0,0,1.0
33191,0,0.895759108,39,0,0.338061466,13958.0,14,0,2,0,3.0
58724,0,0.06822324,31,0,41.0,,2,0,0,0,0.0
135377,0,0.14586768,49,0,0.268146371,5000.0,4,0,2,0,0.0
13872,0,0.004155639,75,0,0.002608242,3833.0,12,0,0,0,0.0
103242,0,0.329579743,48,0,0.371790155,13590.0,13,0,1,0,0.0
105867,0,0.9999999,27,0,0.1567596,1900.0,2,0,0,0,0.0
59842,0,0.098434179,57,0,0.025601582,9100.0,9,0,0,0,0.0
115707,1,0.756243756,66,1,0.414383562,2627.0,7,0,1,1,2.0
112716,0,0.697175843,33,0,0.32337413,8333.0,11,0,0,0,3.0
44971,0,0.0,76,0,0.0,4000.0,2,0,0,0,0.0
149425,0,0.666148442,66,0,0.678698526,1966.0,6,0,0,0,0.0
69298,0,0.031465574,64,0,0.210281426,13324.0,14,0,1,0,1.0
72418,0,0.150279384,39,0,45.0,,3,0,0,0,0.0
148329,0,0.248526153,70,0,0.550414167,3500.0,11,0,1,0,0.0
21640,1,1.324594257,30,0,58.0,,2,2,0,1,0.0
34068,0,0.003840359,58,0,1279.0,,5,0,1,0,0.0
103230,0,0.269530705,67,0,0.284826375,7400.0,9,0,2,0,1.0
439,0,0.026944485,41,0,0.686736475,4583.0,8,0,3,0,0.0
2983,0,0.902786641,33,2,0.399556049,900.0,7,1,0,1,0.0
114608,0,0.68962118,37,0,0.268131868,2274.0,3,0,0,1,1.0
87430,0,0.032015476,55,0,0.343523997,6083.0,11,0,1,0,0.0
52292,0,0.016884481,53,0,0.131486851,10000.0,6,0,1,0,1.0
49790,0,0.241225292,36,0,0.376148148,6749.0,5,0,1,0,1.0
86275,0,0.338788191,43,0,0.312317809,14750.0,12,0,2,0,2.0
24689,0,0.003333177,29,0,0.117340287,2300.0,4,0,0,0,0.0
79416,0,0.029253755,70,0,698.0,,10,0,1,0,0.0
77996,0,0.005570522,48,0,0.502804691,3921.0,11,0,1,0,1.0
35238,0,0.443088369,58,0,0.24062075,12500.0,12,0,2,0,0.0
18280,0,0.103028804,42,0,2071.5,1.0,9,0,2,0,2.0
127360,0,0.137620793,22,0,0.051217989,1600.0,2,0,0,0,0.0
