"X","SeriousDlqin2yrs","RevolvingUtilizationOfUnsecuredLines","age","NumberOfTime30.59DaysPastDueNotWorse","DebtRatio","MonthlyIncome","NumberOfOpenCreditLinesAndLoans","NumberOfTimes90DaysLate","NumberRealEstateLoansOrLines","NumberOfTime60.89DaysPastDueNotWorse","NumberOfDependents"
95513,0,0,60,0,31,NA,1,0,0,0,0
107006,0,0.05319734,64,0,31,NA,2,0,0,0,0
109739,0,0.014344181,63,0,31,NA,8,0,0,0,0
41476,0,0.025625872,49,0,31,NA,4,0,1,0,NA
109551,0,0.037141531,69,0,31,NA,5,0,0,0,0
85444,0,0.088325973,28,0,31,NA,2,0,0,0,0
134652,0,0.078493459,66,0,31,NA,2,0,0,0,0
108969,0,0.048137296,47,0,31,NA,3,0,0,0,NA
108590,0,0.044253436,33,0,31,NA,2,0,0,0,0
2397,0,0.018547333,84,0,31,NA,8,0,0,0,0
137393,0,0.048496969,49,0,31,0,7,0,0,0,4
14288,0,0.0125175,68,0,31,NA,7,0,0,0,0
142390,0,0.034465518,72,0,31,NA,1,0,0,0,0
65179,0,0.021926533,64,0,31,NA,6,0,0,0,0
35197,0,0.011814461,58,0,31,NA,7,0,0,0,0
135956,1,0.436148511,38,1,31,NA,4,1,0,0,0
126418,0,0.014147459,66,0,31,NA,13,0,0,0,0
34110,0,0,63,5,30.32646669,8300,16,1,2,1,0
57221,0,0.9999999,72,0,30,NA,0,0,0,0,0
78306,0,0.020406581,82,0,30,NA,7,0,0,0,0
14197,0,0.036047022,67,0,30,NA,1,0,0,0,0
103805,0,0.9999999,35,0,30,NA,0,2,0,0,0
112335,0,0.024050959,66,0,30,NA,3,0,0,0,0
73437,0,0.010661109,75,0,30,NA,12,0,0,0,0
132597,0,0.054330751,63,0,30,NA,6,0,0,0,0
141653,0,0.038173789,57,0,30,NA,5,0,0,0,0
148299,0,0.9999999,41,0,30,NA,1,1,0,0,0
95771,0,0.012963401,38,0,30,NA,7,0,0,0,1
105683,0,0.03279261,78,0,30,NA,6,0,0,0,0
94175,0,0.077224829,43,0,30,NA,2,0,0,0,0
122930,0,0.01739971,90,0,30,NA,10,0,0,0,NA
48524,0,1.020979021,26,0,30,0,1,0,0,0,0
138934,0,0.026386744,75,0,30,NA,8,0,0,0,0
19712,0,0.008878134,43,0,30,NA,14,0,0,0,0
127057,0,0.011177292,80,0,30,NA,15,0,0,0,0
82049,0,0.019662977,76,0,30,NA,4,0,0,0,0
96669,0,0.035332025,28,0,30,NA,3,0,0,0,0
12897,0,0.007123415,66,0,30,NA,5,0,0,0,0
143988,0,0.020970839,65,0,30,NA,6,0,0,0,NA
69259,0,0.017532165,57,0,30,1,3,0,0,0,0
41511,0,0.017349918,75,0,30,0,3,0,0,0,0
130002,0,0.017750558,45,0,30,NA,7,0,0,0,0
107080,0,0.041253284,74,0,30,NA,5,0,0,0,0
75207,0,1029,71,0,30,NA,4,0,0,0,0
93307,0,0.044742955,56,0,30,NA,3,0,0,0,0
29270,0,0.027999253,67,0,30,NA,3,0,0,0,NA
41757,0,0.090982794,25,0,30,0,5,0,0,0,0
22794,0,0.9999999,68,0,30,NA,0,0,0,0,0
17861,0,0.017243408,58,0,30,NA,3,0,0,0,0
120710,0,0.119288455,41,0,30,NA,2,0,0,0,0
52324,0,0.9999999,66,0,30,NA,3,0,0,0,NA
77328,0,0.004841596,51,1,30,0,3,0,0,0,2
137885,0,0.0239984,31,0,30,NA,6,0,0,0,0
77771,0,0.08239521,51,0,30,NA,2,0,0,0,0
108877,0,0.037194199,68,0,30,NA,2,0,0,0,0
27625,0,0.009677211,45,0,30,NA,7,0,0,0,0
102698,0,0.041118355,65,0,30,NA,2,0,0,0,NA
139799,0,0,56,0,30,NA,4,0,0,0,NA
31187,1,0.925756187,72,0,30,NA,1,0,0,0,NA
29973,0,0.021848992,77,0,30,NA,5,0,0,0,0
54741,0,0.015020711,47,0,30,NA,8,0,0,0,0
77259,1,0.815673731,50,2,29.61288531,3600,16,0,0,0,0
7916,0,0.9999999,22,0,29,NA,0,0,0,0,0
31715,0,0.027661193,87,0,29,NA,8,0,0,0,NA
110998,0,0.495752124,24,0,29,0,2,0,0,0,0
86740,0,0.019643175,80,0,29,NA,5,0,0,0,NA
53625,0,0.024091426,94,0,29,0,3,0,0,0,0
2968,0,0.256774533,25,0,29,NA,3,0,0,0,0
55932,0,0,64,0,29,NA,3,0,0,0,NA
1599,0,0.132249033,49,0,29,NA,2,0,0,0,NA
33354,0,0.021977034,69,0,29,NA,4,0,0,0,0
96011,0,0.035406096,59,0,29,NA,3,0,0,0,NA
70816,0,0.055163602,42,0,29,0,7,0,0,0,3
131374,0,0.045739664,85,0,29,NA,2,0,0,0,0
146169,0,0.00579971,72,0,29,NA,1,0,0,0,0
66635,0,0.048347583,62,0,29,NA,3,0,0,0,0
71243,0,0.053132263,34,0,29,NA,2,0,0,0,0
12455,0,0.022744541,79,0,29,NA,3,0,0,0,0
141219,0,0,79,0,29,NA,2,0,0,0,NA
148152,0,0.035142621,59,0,29,NA,4,0,0,0,0
102880,0,0.058761249,79,0,29,NA,3,0,0,0,0
52587,0,0.029999077,65,0,29,NA,7,0,0,0,0
4986,0,0.129974005,88,0,29,NA,5,0,0,0,0
58230,0,0.039817203,88,0,29,NA,3,0,0,0,0
65968,0,0.011991452,81,0,29,NA,5,0,0,0,0
7409,0,0.034512691,88,0,29,NA,2,0,0,0,NA
127001,0,0.9999999,68,0,29,NA,0,0,0,0,NA
95877,0,0.23184956,43,0,29,NA,1,0,0,0,0
95078,0,0.02906742,57,0,29,NA,6,0,0,0,0
111365,0,0.033198672,61,0,29,NA,2,0,0,0,0
134537,0,0.010884835,55,1,29,NA,10,0,0,0,0
91867,0,0.099290071,81,0,29,NA,3,0,0,0,0
59980,0,0.003368332,59,0,29,NA,4,0,0,0,0
8183,0,0.096,71,0,29,NA,4,0,0,0,0
31676,0,0.9999999,84,0,29,NA,1,0,0,0,0
93408,0,0.024574386,77,0,29,0,2,0,0,0,0
98837,0,0.053995846,50,0,29,NA,2,0,0,0,0
31496,0,0.069209342,48,0,29,NA,4,0,0,0,0
122336,0,0.097390261,70,0,29,NA,1,0,0,0,0
45661,0,0.015155745,85,0,29,NA,8,0,0,0,NA
82872,0,0.011950322,79,0,29,NA,5,0,0,0,0
30776,0,0.012618847,63,0,29,NA,4,0,0,0,0
100454,0,0.028274027,61,0,29,NA,4,0,0,0,0
101386,0,0.9999999,43,1,29,NA,0,0,0,0,0
38479,0,0.977022977,35,1,29,NA,1,0,0,0,0
42425,0,0.028469751,86,0,29,NA,4,0,0,0,0
96299,1,0.9999999,32,1,29,NA,2,1,0,0,0
3620,0,0.010350747,55,0,29,NA,6,0,0,0,NA
50217,0,0.340558919,63,0,28.17145524,15000,14,0,4,0,1
125933,0,0.023530283,58,0,28,NA,3,0,0,0,0
113708,0,0.018054715,62,0,28,NA,4,0,0,0,0
73108,0,0.03179894,86,0,28,NA,4,0,0,0,0
42099,0,0.008315939,60,1,28,NA,16,0,0,0,0
28707,0,0.780183181,56,0,28,NA,1,0,0,1,0
98909,0,0.004408983,76,0,28,NA,24,0,0,0,0
144618,0,1.232209738,30,0,28,NA,2,1,0,0,0
84579,0,0.010353868,92,0,28,NA,4,0,0,0,0
58111,0,0.128782829,30,0,28,NA,3,0,0,0,NA
8238,0,0.026970658,77,0,28,NA,3,0,0,0,NA
11976,0,0.028613596,39,0,28,NA,4,0,0,0,0
94627,0,0.9999999,35,0,28,NA,1,0,0,0,0
58573,0,0.005737258,70,0,28,NA,2,0,0,0,0
2237,0,0.9999999,58,0,28,NA,3,1,0,0,0
79491,0,0.059496281,58,0,28,NA,1,0,0,0,NA
20975,0,0.041664886,64,0,28,NA,6,0,0,0,0
110383,0,0.009959801,82,0,28,NA,8,0,0,0,0
98521,0,0.03179894,45,0,28,NA,2,0,0,0,0
55099,0,0.66952177,24,0,28,NA,1,0,0,0,NA
7258,0,0.000509072,90,0,28,NA,5,0,0,0,NA
148483,0,0.016726969,46,0,28,NA,4,0,0,0,0
32055,0,0.021848066,78,0,28,NA,4,0,0,0,0
69981,0,0.065781016,72,0,28,NA,8,0,0,0,0
148664,0,0.021139837,90,0,28,NA,3,0,0,0,0
16231,0,0.9999999,25,0,28,NA,1,0,0,0,0
143847,0,0.9999999,32,0,28,NA,0,0,0,0,0
68372,0,0.117319113,49,0,28,NA,3,0,0,0,1
47062,0,0.116371522,30,0,28,NA,1,0,0,0,0
46382,1,0.9999999,26,98,28,NA,0,98,0,98,0
78284,0,0.010481961,81,0,28,NA,13,0,0,0,0
135897,0,0.012709513,74,0,28,NA,12,0,0,0,0
138492,0,0.087514907,76,0,28,NA,6,0,0,0,0
58154,0,0.009057608,81,0,28,NA,12,0,0,0,0
141537,0,0.016570903,91,0,28,NA,3,0,0,0,NA
133843,0,0.953046953,22,0,28,0,3,0,0,0,0
45693,0,0.016066399,60,0,28,NA,9,0,0,0,0
49850,0,0.168362792,66,0,28,NA,5,0,0,0,NA
119817,0,0.03802266,82,0,28,NA,4,0,0,0,0
21883,0,0.035213028,54,0,28,0,7,0,0,0,0
8839,0,0.056301324,68,0,27.36986301,72,5,0,1,0,0
99403,0,0.01597968,75,0,27,NA,8,0,0,0,0
49835,0,0.081974597,77,0,27,NA,4,0,0,0,NA
63306,0,0.01169883,75,0,27,NA,4,0,0,0,0
78008,0,0.041924682,71,0,27,0,4,0,0,0,0
40843,0,0.100544384,65,0,27,NA,2,0,0,0,0
84931,0,0.03502818,71,0,27,NA,11,0,0,0,0
84734,0,0.017504428,76,0,27,NA,3,0,0,0,0
75441,0,0.132173565,37,0,27,NA,5,0,0,0,0
97112,0,0,55,0,27,0,14,0,0,0,2
23720,0,2.458471761,46,0,27,NA,1,3,0,1,0
89792,0,0.029554617,77,0,27,NA,2,0,0,0,0
91503,0,0.037038518,78,0,27,NA,1,0,0,0,0
14463,0,0.045957275,72,0,27,NA,5,0,0,0,0
128803,0,0.014092742,79,0,27,NA,8,0,0,0,NA
137058,0,0.050377697,71,0,27,NA,5,0,0,0,0
76549,0,0.002588185,72,0,27,NA,5,0,0,0,0
9657,1,0.9999999,47,0,27,NA,0,1,0,0,0
117107,0,0.9999999,50,0,27,NA,0,4,0,0,0
96972,1,0.9999999,45,0,27,NA,1,0,0,0,0
8117,0,0.143571286,72,0,27,NA,3,0,0,0,0
146656,0,0.024043133,87,0,27,NA,7,0,0,0,NA
45205,0,0.029271226,78,0,27,NA,5,0,0,0,NA
134882,0,0.022451475,73,0,27,NA,9,0,0,0,0
91312,0,0.058675555,77,0,27,0,4,0,0,0,0
20039,0,0.038331736,77,0,27,NA,2,0,0,0,0
10803,0,0.017005786,66,0,27,NA,6,0,0,0,0
142049,0,0.024639343,69,0,27,NA,5,0,0,0,0
139752,0,0.087291271,62,0,27,NA,4,0,0,0,0
99351,0,0.9999999,63,0,27,NA,0,0,0,0,NA
17524,0,0.033248813,87,0,27,NA,3,0,0,0,NA
54522,0,0.087355695,64,0,27,NA,4,0,0,0,0
38222,0,0.011506031,76,0,27,NA,4,0,0,0,0
65592,0,0.05188275,83,0,27,NA,3,0,0,0,0
45883,0,0.02980549,79,0,27,NA,4,0,0,0,NA
55863,0,0.010117791,60,0,27,NA,6,0,0,0,0
148622,0,0.021113157,82,0,27,NA,4,0,0,0,0
149683,0,0.021639963,54,0,27,NA,7,0,0,0,NA
95580,0,0.022173377,43,0,27,NA,6,0,0,0,0
126706,0,0.037579647,75,0,27,NA,7,0,0,0,NA
126824,0,0.061595894,51,0,27,NA,4,0,0,0,0
22581,0,0.9999999,54,0,27,NA,1,1,0,0,0
49185,0,0.822888283,27,0,27,NA,1,0,0,0,0
27709,0,0.513486513,23,0,27,0,3,0,0,0,0
105341,0,0.921078921,30,0,27,NA,1,0,0,0,NA
142408,0,0.01501825,86,0,27,NA,15,0,0,0,0
38718,0,0.9999999,31,1,27,NA,2,0,0,0,1
125847,0,0.06649525,86,0,27,NA,3,0,0,0,0
42056,0,0.9999999,33,0,27,NA,0,1,0,0,0
20286,0,0.022823847,62,1,26,0,6,0,0,0,0
46738,0,0.073077244,88,0,26,NA,1,0,0,0,0
40139,0,0.9999999,30,2,26,NA,2,1,0,0,NA
32570,0,0.016233942,72,0,26,NA,12,0,0,0,0
7049,0,0.034558334,86,0,26,NA,3,0,0,0,0
135460,0,0.248500428,45,0,26,NA,1,0,0,0,0
61132,0,0.0297956,91,0,26,NA,4,0,0,0,NA
19964,0,0.022517787,71,0,26,NA,6,0,0,0,NA
127118,0,0.043547823,53,0,26,NA,1,0,0,0,NA
125667,0,0.030522946,77,0,26,NA,8,0,0,0,0
83383,0,0.9999999,63,0,26,NA,1,0,0,0,0
131257,0,0.026406264,90,0,26,NA,7,0,0,0,NA
123982,0,0,74,0,26,NA,5,0,0,0,0
102466,0,0.038128777,87,0,26,NA,7,0,0,0,NA
90952,0,0.0283112,75,0,26,NA,4,0,0,0,0
88250,0,0.02893455,77,0,26,NA,4,0,0,0,NA
16513,0,0.028215662,80,0,26,NA,4,0,0,0,0
108527,0,0.9999999,44,0,26,NA,0,0,0,0,0
12761,0,0.021822123,74,0,26,NA,3,0,0,0,0
91812,0,0.047967084,41,0,26,NA,2,0,0,0,0
28175,0,0.079265521,81,0,26,NA,1,0,0,0,0
110807,1,0.9999999,49,0,26,NA,2,1,0,1,0
128720,0,0,57,0,26,NA,2,0,0,0,0
114221,0,0.044647768,88,0,26,NA,2,0,0,0,NA
27885,0,0.026729697,72,0,26,NA,8,0,0,0,NA
132969,0,0.028425298,47,0,26,NA,3,0,0,0,0
7368,0,0.032877543,55,0,26,NA,6,0,0,0,0
76316,0,0.010999872,71,0,26,NA,13,0,0,0,0
113956,0,0.020992754,87,0,26,NA,3,0,0,0,0
114948,0,0,41,0,26,0,4,0,0,0,0
22609,0,0.298567144,27,0,26,NA,1,0,0,0,NA
61838,0,0.019249599,75,0,26,NA,3,0,0,0,NA
62659,0,0.035678573,77,0,26,NA,2,0,0,0,NA
69717,0,0.02224082,64,0,26,NA,6,0,0,0,0
5494,0,0.038540061,42,0,26,NA,3,0,0,0,0
24883,1,0.9999999,31,0,26,NA,0,7,0,0,0
77754,0,0.036748469,49,0,26,NA,2,0,0,0,0
122498,0,0,86,0,26,NA,6,0,0,0,0
34253,0,0.0223315,87,0,26,NA,8,0,0,0,0
8090,0,0.824529245,36,0,25.89108911,100,4,0,2,0,3
91899,0,0.041034329,40,0,25.5,1,9,0,0,0,0
16437,0,0.063402711,84,0,25,NA,2,0,0,0,0
42030,0,0.9999999,62,0,25,NA,2,0,0,0,0
110816,0,0,90,0,25,NA,7,0,0,0,NA
51352,0,0.027566336,62,0,25,NA,4,0,0,0,0
135838,0,0.021074473,77,0,25,NA,2,0,0,0,0
133323,0,0.014577454,82,0,25,NA,4,0,0,0,0
112582,0,0.346261495,71,0,25,NA,1,0,0,0,NA
117654,1,1.04494382,61,0,25,NA,1,0,0,0,0
102908,0,1.864745011,32,1,25,NA,1,0,0,0,0
75244,0,0.045727258,88,0,25,NA,3,0,0,0,NA
114413,0,0.02216717,70,0,25,NA,3,0,0,0,NA
60539,0,0.027947694,81,0,25,NA,12,0,0,0,0
48272,0,0.023894973,87,0,25,NA,5,0,0,0,NA
124421,0,0.383007724,71,0,25,NA,2,0,0,0,NA
11005,0,0.00776217,74,0,25,NA,10,0,0,0,0
71541,1,0.9999999,26,0,25,NA,1,0,0,0,0
77519,0,0.538413492,47,0,25,NA,14,0,0,0,NA
89276,0,0.190846479,26,0,25,NA,1,0,0,0,NA
21483,0,0.9999999,60,0,25,NA,0,1,0,0,0
128167,0,0.006164532,79,0,25,NA,27,0,0,0,0
144359,0,0.02402711,85,0,25,NA,2,0,0,0,0
49442,0,0.170965807,27,0,25,0,1,0,0,0,2
52504,0,0.021896874,78,0,25,NA,4,0,0,0,0
45958,0,0.096425698,35,0,25,NA,5,0,0,0,0
125657,0,817,75,0,25,NA,6,0,0,0,0
134946,1,1.916943522,52,1,25,NA,1,0,0,0,0
114003,0,0.014741125,52,0,25,NA,3,0,0,0,NA
144864,0,0.084991501,67,0,25,NA,2,0,0,0,1
38454,0,0.106986627,56,0,25,NA,5,0,0,0,0
35227,1,0.9999999,28,0,25,NA,1,1,0,0,0
114768,0,0.055559028,82,0,25,NA,4,0,0,0,0
56711,0,0.064880543,69,0,25,NA,3,0,0,0,0
66651,0,0.055710668,97,0,25,NA,6,0,0,1,0
20885,0,0.022044338,72,0,25,NA,2,0,0,0,NA
40113,0,0.103368713,26,0,25,NA,3,0,0,0,NA
131909,0,0.055673827,32,0,25,NA,3,0,0,0,0
40583,0,0.010461362,59,0,25,NA,6,0,0,0,0
131456,0,0.005084175,78,0,25,NA,24,0,0,0,0
80745,0,0.059862676,64,0,25,NA,4,0,0,0,0
118286,0,0.008246367,63,0,25,NA,8,0,0,0,NA
61039,0,0,70,0,25,NA,2,0,0,0,0
18319,0,0.002115532,43,0,25,1,19,0,0,0,3
117916,0,0.014778499,66,0,25,NA,4,0,0,0,0
59557,0,0.9999999,27,0,25,NA,0,2,0,0,NA
134576,0,0.9999999,23,0,25,1,2,0,0,0,0
64265,0,0.172565487,34,0,25,NA,1,0,0,0,0
111407,0,0.029644502,60,2,25,NA,5,0,0,1,0
60875,0,0.9999999,40,0,24.56862745,101,5,0,2,0,2
129706,0,0.017779829,81,0,24,NA,4,0,0,0,0
116411,0,0.081791821,76,0,24,NA,1,0,0,0,NA
17173,0,0.041247938,35,0,24,NA,3,0,0,0,NA
41234,0,0.062475777,78,0,24,NA,1,0,0,0,NA
36650,0,0.9999999,60,0,24,NA,1,0,0,0,0
39754,0,0.019070975,57,0,24,NA,2,0,0,0,0
38497,0,0.011816664,78,0,24,NA,7,0,0,0,1
17219,0,0.107340988,85,0,24,NA,3,0,0,0,NA
75937,0,0.022389495,93,0,24,NA,6,0,0,0,0
125562,0,0.00576061,62,0,24,0,12,0,0,0,0
30343,0,0.022410345,76,0,24,NA,3,0,0,0,0
57067,0,0.002101086,78,0,24,NA,2,0,0,0,NA
14841,0,0.016306838,53,0,24,NA,7,0,0,0,0
109787,0,0.020717418,74,0,24,NA,6,0,0,0,0
101456,0,0.021756169,82,0,24,NA,2,0,0,0,NA
114540,1,0.466962798,26,1,24,NA,2,2,0,0,0
45536,0,0.9999999,21,0,24,NA,0,0,0,0,NA
49135,0,0,59,0,24,NA,7,0,0,0,0
35939,0,0.09986587,86,0,24,NA,1,0,0,0,0
125833,0,0,52,0,24,NA,7,0,0,0,0
84863,0,0.014172169,39,0,24,NA,4,0,0,0,0
89875,0,0.007654836,73,0,24,NA,10,0,0,0,0
14416,0,0.015254268,85,0,24,NA,3,0,0,0,0
96144,1,0.498751041,31,0,24,NA,1,0,0,1,0
5300,0,0.032273244,46,0,24,NA,2,0,0,0,0
955,0,0.015644567,77,0,24,NA,5,0,0,0,NA
45697,0,0,52,0,24,NA,5,0,0,0,0
85223,0,0.9999999,22,0,24,NA,0,0,0,0,NA
48679,0,0.03604102,76,0,24,NA,4,0,0,0,NA
53542,0,0,83,0,24,NA,4,0,0,0,0
71676,0,0.9999999,74,0,24,NA,0,0,0,0,0
47248,0,0.011725384,84,0,24,NA,9,0,0,0,0
1569,0,0.027999026,70,0,24,NA,8,0,0,0,0
82532,0,0.130138073,25,0,24,NA,2,0,0,0,NA
51755,0,0.31884058,37,1,24,NA,1,0,0,0,0
93698,0,0.03166175,65,0,24,NA,7,0,0,0,0
68239,0,0.013258836,72,0,24,NA,8,0,0,0,0
71859,0,0.023054915,81,0,24,NA,5,0,0,0,NA
10667,0,0.010584105,66,0,24,NA,20,0,0,0,0
56331,0,0,61,0,24,NA,2,0,0,0,0
18471,0,0.026678933,79,0,24,NA,4,0,0,0,0
104474,0,0.024696221,69,0,24,NA,7,0,0,0,3
104155,0,0.020429107,85,0,24,NA,7,0,0,0,NA
31639,0,0.9999999,58,0,24,NA,0,0,0,0,NA
124145,0,0.001317466,82,0,24,NA,8,0,0,0,0
141774,0,0.022294351,62,0,24,NA,4,0,0,0,0
123257,0,0.032077173,80,0,24,NA,3,0,0,0,0
38511,0,0.014862113,61,0,23,NA,5,0,0,0,0
115617,0,0.022460337,75,0,23,NA,5,0,1,0,0
94927,0,0.010601996,76,0,23,NA,8,0,0,0,0
82693,0,0.022010413,87,0,23,NA,6,0,0,0,NA
25820,0,0.028518826,64,0,23,NA,11,0,0,0,NA
6936,0,0.102696426,78,0,23,0,1,0,0,0,0
38379,0,0.9999999,83,0,23,NA,6,0,0,0,0
120200,0,0.045138693,78,0,23,NA,5,0,0,0,0
104086,0,0.9999999,39,0,23,NA,0,0,0,0,0
107611,0,0.00710935,61,0,23,NA,15,0,0,0,NA
92463,0,0.012911929,88,0,23,NA,6,0,0,0,NA
129286,0,0.159368126,67,0,23,NA,10,0,0,0,0
76794,0,0.012287803,59,0,23,NA,8,0,0,0,0
113311,0,0.015062593,77,0,23,NA,12,0,0,0,NA
21850,0,0.9999999,73,0,23,NA,2,0,0,0,0
54785,0,0.026321732,66,0,23,0,4,0,0,0,0
67171,0,0.017199618,67,0,23,NA,3,0,0,0,0
117912,0,0.006805268,81,1,23,NA,14,0,0,0,0
106971,1,0.9999999,33,0,23,NA,0,8,0,0,0
65693,0,0.005535207,87,0,23,NA,15,0,0,0,0
78042,0,0.017142367,88,0,23,NA,10,0,0,0,NA
50288,0,0.013472229,38,0,23,NA,9,0,0,0,0
62218,0,0.927144536,62,0,23,NA,3,1,0,0,0
120526,0,0.034603745,47,0,23,NA,11,0,0,0,0
110470,0,0.012558159,87,0,23,NA,8,0,0,0,0
12476,0,0.02579914,57,0,23,NA,3,0,0,0,0
41824,0,0.029110033,78,0,23,NA,9,0,0,0,NA
83976,0,0.005401184,61,0,23,NA,6,0,0,0,0
13246,0,0.240533172,76,0,23,NA,3,0,0,0,0
85931,0,0,63,0,23,NA,4,0,0,0,0
29209,0,0.873473918,32,0,23,NA,1,0,0,0,NA
65892,0,0.161008123,40,0,23,NA,1,0,0,0,0
111405,1,0.309865276,22,0,23,NA,3,0,0,0,0
5270,0,0.006027552,71,0,23,NA,13,0,0,0,0
37233,0,0,91,0,23,NA,4,0,0,0,0
45917,0,0.365948566,55,0,22.35294118,50,3,0,0,0,2
112291,0,0.187570037,62,0,22.28808446,662,9,0,0,0,0
14021,0,0.014883963,86,0,22,NA,3,0,0,0,0
137303,0,0.015098516,84,0,22,NA,6,0,0,0,0
83186,0,0.01646517,79,0,22,NA,7,0,0,0,0
81632,0,0.251249583,66,1,22,NA,2,0,0,0,0
75986,1,0.034975117,38,0,22,NA,2,0,0,0,0
92010,0,0.002592513,82,0,22,NA,8,0,0,0,0
51286,0,0.9999999,79,0,22,NA,1,0,1,0,0
140466,0,0.052639097,37,0,22,NA,1,0,0,0,NA
146707,0,0.009147508,75,0,22,NA,4,0,0,0,0
129614,0,0.038313773,64,0,22,NA,5,0,0,0,0
47777,0,0.669391462,23,0,22,NA,2,0,0,0,0
61470,1,0.01599615,71,1,22,NA,11,1,0,0,0
30526,0,0.014406874,61,0,22,NA,5,0,0,0,0
99629,0,0.02568476,56,2,22,NA,4,0,0,0,0
40594,0,0.026498675,49,0,22,NA,4,0,0,0,NA
55236,0,0,70,0,22,NA,11,0,0,0,0
117638,0,0.008931242,68,0,22,NA,7,0,0,0,0
116999,0,0.107725632,30,0,22,NA,4,0,0,0,0
79818,0,0.46704155,25,0,22,1,6,0,0,0,4
136308,0,0.016387967,51,0,22,NA,9,0,0,0,NA
29694,0,0.028108069,71,0,22,NA,3,0,0,0,0
51824,0,0.011262392,67,0,22,NA,7,0,0,0,0
77859,0,0.006749663,80,0,22,NA,2,0,0,0,0
15936,0,0.127774953,48,0,22,NA,1,0,0,0,NA
88845,0,0.080528975,48,0,22,NA,6,0,0,0,0
41140,0,0.017774694,72,0,22,NA,7,0,0,0,0
75488,0,0.011542942,72,0,22,NA,6,0,0,0,0
86167,1,0.9999999,27,98,22,NA,0,98,0,98,NA
16787,0,0.143371326,88,0,22,NA,6,0,0,0,0
60853,0,0.02416566,87,0,22,NA,4,0,0,0,0
34191,0,0.151169766,26,0,22,NA,2,0,0,0,0
87013,0,0.042275429,64,0,22,NA,5,0,0,0,0
55663,0,0.022448878,80,0,22,NA,7,0,0,0,0
99967,0,0.089507288,26,0,22,0,2,0,0,0,1
32021,0,0.017086214,64,0,22,NA,2,0,0,0,0
67788,0,0.038189036,65,0,22,NA,5,0,0,0,NA
136371,0,0.003278207,95,0,22,NA,10,0,1,0,0
38230,0,0.013523552,72,0,22,NA,4,0,0,0,0
127384,1,0.552147239,55,0,22,NA,3,0,0,0,0
64148,0,0.030325293,40,0,22,NA,3,0,0,0,0
53948,0,0.018184056,62,0,22,NA,3,0,0,0,0
109068,1,0.9999999,25,98,22,NA,0,98,0,98,0
75461,0,0,77,0,22,NA,3,0,0,0,0
86640,0,0.008993549,68,0,22,NA,11,0,0,0,0
55157,0,0.029959609,52,0,22,NA,3,0,0,0,0
78978,0,0.025865804,49,0,22,NA,4,0,0,0,NA
6332,0,0.01948668,57,0,22,NA,3,0,0,0,NA
108358,0,0.014298972,61,0,22,NA,5,0,0,0,0
63916,0,0.011999,72,0,22,NA,8,0,0,0,0
129085,0,1073,31,0,21.46341463,40,4,0,1,0,0
105449,0,0.013010944,81,0,21,NA,6,0,0,0,1
103499,0,0.9999999,75,0,21,NA,11,0,0,0,0
127931,0,0.021462046,74,0,21,0,2,0,0,0,0
69396,0,0.202443766,48,0,21,NA,2,0,0,0,0
149947,0,0.923845194,38,0,21,NA,2,0,0,0,0
82826,0,0.058661778,25,0,21,0,3,0,0,0,0
100030,0,0.028734042,44,0,21,NA,4,0,0,0,0
19536,0,0.099985716,91,1,21,NA,4,0,0,0,0
95041,0,1.041369472,22,0,21,NA,1,0,0,0,0
16096,0,0.015893279,61,0,21,NA,15,0,0,0,1
24236,0,0.029679694,83,0,21,NA,8,0,0,0,NA
71050,0,0.097824618,29,0,21,NA,1,0,0,0,0
119542,0,0.010290157,83,0,21,0,16,0,0,0,0
88686,0,0.247551503,57,0,21,NA,3,0,0,0,0
3776,1,0.029078837,45,1,21,NA,4,0,0,0,0
102043,0,0.068718753,75,0,21,NA,1,0,0,0,0
59728,0,0.014757584,69,0,21,NA,5,0,0,0,NA
15498,0,0.0026363,64,0,21,0,5,0,0,0,0
146059,0,0.9999999,45,0,21,NA,0,1,0,0,0
81854,0,0.04985462,73,0,21,NA,5,0,0,0,0
144461,1,1.335548173,31,0,21,NA,1,0,0,0,0
58216,0,0.013170934,50,0,21,NA,11,0,0,0,1
87082,0,0.013131261,71,0,21,NA,4,0,0,0,NA
75236,0,0.960053262,23,0,21,NA,1,0,0,0,0
36193,0,0.066533358,50,0,21,NA,4,0,0,0,0
58860,0,0.9999999,58,0,21,NA,1,0,0,0,0
19415,0,0.021499368,78,1,21,NA,9,0,0,0,0
129006,0,0.009657594,83,0,21,NA,14,0,0,0,0
16317,0,0.888888889,39,0,21,NA,1,0,0,0,0
22375,0,0.033284822,33,0,21,NA,2,0,0,0,0
32978,0,0.013945572,81,0,21,NA,9,0,0,0,0
60909,0,0.045809637,63,0,21,NA,3,0,0,0,NA
14007,0,0.035886503,34,0,21,0,4,0,0,0,3
41497,0,0.065630397,74,0,21,NA,2,0,0,0,NA
98072,0,0.9999999,23,0,21,NA,0,1,0,0,0
46616,0,0.011581285,81,0,21,NA,11,0,0,0,0
77495,0,0.035386632,70,0,21,NA,3,0,0,0,NA
37159,0,0.008799413,75,0,21,NA,2,0,0,0,0
22797,0,0,61,0,21,NA,8,0,0,0,2
84766,0,0.02319768,74,0,21,NA,1,0,0,0,0
27980,0,0.016931433,64,0,21,NA,14,0,0,0,NA
