"id","Instance_number","RevolvingUtilizationOfUnsecuredLines","age","NumberOfTime30.59DaysPastDueNotWorse","DebtRatio","MonthlyIncome","NumberOfOpenCreditLinesAndLoans","NumberOfTimes90DaysLate","NumberRealEstateLoansOrLines","NumberOfTime60.89DaysPastDueNotWorse","NumberOfDependents","Cluster","SeriousDlqin2yrs"
50304,50303,0.508214,50,0,0.189048,"4400",11,0,0,0,"0","cluster2","n"
50305,50304,0,44,0,0.287444,"18500",9,0,1,0,"3","cluster2","n"
50306,50305,0.293324,73,0,1940,"?",5,0,1,0,"0","cluster2","n"
50307,50306,1,44,1,1.490392,"1300",4,1,1,1,"2","cluster2","y"
50308,50307,0.514849,34,0,0.371279,"4400",4,0,1,0,"3","cluster2","n"
50309,50308,0.035165,54,0,0.008115,"4435",8,0,0,0,"1","cluster2","n"
50310,50309,0.884523,78,3,423,"?",4,0,1,0,"0","cluster2","y"
50311,50310,1.012422,66,3,0.734853,"3333",8,0,1,0,"0","cluster2","n"
50312,50311,0.106737,43,0,0.20052,"15000",6,0,1,0,"1","cluster2","n"
50313,50312,0.734436,48,2,0.368718,"9570",9,2,1,1,"2","cluster2","y"
50314,50313,0.169685,53,0,0.242177,"7477",12,0,2,0,"1","cluster2","n"
50315,50314,0.566894,45,0,0.310981,"5800",7,0,0,0,"2","cluster2","n"
50316,50315,0.217053,58,0,1.982009,"2000",16,0,4,0,"0","cluster2","n"
50317,50316,0.427797,57,0,1.697266,"2450",20,0,3,0,"0","cluster2","n"
50318,50317,0.828112,68,0,0.66351,"3589",4,0,1,0,"0","cluster2","n"
50319,50318,0.002228,50,0,2594,"?",2,0,1,0,"0","cluster2","n"
50320,50319,0.040766,32,0,0.192915,"14000",10,0,1,0,"2","cluster2","n"
50321,50320,0.027522,62,0,0.049626,"13500",6,0,1,0,"1","cluster2","n"
50322,50321,0.743026,64,0,0.80737,"7625",11,0,2,0,"0","cluster2","n"
50323,50322,0.439484,32,1,0.050827,"3383",8,0,0,0,"0","cluster2","n"
50324,50323,0.128253,62,0,0.143187,"7800",7,0,0,0,"0","cluster2","n"
50325,50324,0.823294,24,2,0.200875,"3200",5,2,0,0,"2","cluster2","y"
50326,50325,0.65326,57,0,0.294923,"10300",7,0,2,0,"0","cluster2","n"
50327,50326,0.709943,26,0,0.179171,"6250",6,0,0,0,"0","cluster2","n"
50328,50327,0.397825,42,0,480,"?",9,0,0,0,"2","cluster2","n"
50329,50328,0.778454,66,0,0.55491,"1893",10,0,1,0,"1","cluster2","n"
50330,50329,0.005437,91,0,0.002028,"9368",18,0,0,0,"0","cluster2","n"
50331,50330,0,61,0,0.099238,"7869",9,0,2,0,"1","cluster2","n"
50332,50331,0,65,0,0.60485,"700",10,0,0,0,"0","cluster2","n"
50333,50332,0,55,0,0,"?",5,0,0,0,"?","cluster2","n"
50334,50333,0.058174,54,0,0.454489,"4833",12,0,2,0,"3","cluster2","n"
50335,50334,0.585261,26,1,0.092045,"2400",4,0,0,0,"0","cluster2","n"
50336,50335,0.813275,27,1,0.209953,"4500",8,0,0,0,"0","cluster2","n"
50337,50336,0.015666,56,0,0.076165,"7916",11,0,0,0,"0","cluster2","n"
50338,50337,0.861402,30,0,3977,"?",5,0,1,0,"0","cluster2","n"
50339,50338,0.529855,44,0,0.096546,"9901",5,0,0,0,"7","cluster2","n"
50340,50339,0,24,0,0,"1",4,0,0,0,"0","cluster2","n"
50341,50340,0.953007,35,0,0.20702,"8916",7,0,0,0,"1","cluster2","n"
50342,50341,0.412412,47,0,0.324774,"12500",11,0,3,0,"1","cluster2","n"
50343,50342,1,30,0,0.09898,"5000",1,1,0,1,"2","cluster2","n"
50344,50343,0.00235,70,1,1,"?",2,0,0,0,"?","cluster2","n"
50345,50344,0.026818,62,0,0.305736,"4166",23,0,2,0,"0","cluster2","n"
50346,50345,0.045178,71,0,0.349883,"3000",5,0,1,0,"0","cluster2","n"
50347,50346,0.406576,54,2,0.661658,"3859",7,1,1,0,"2","cluster2","y"
50348,50347,1,40,0,0.095646,"2916",1,0,0,0,"0","cluster2","n"
50349,50348,0.502933,56,0,2297,"?",8,0,1,0,"0","cluster2","n"
50350,50349,0.003124,71,0,0.001666,"3000",6,0,0,0,"0","cluster2","n"
50351,50350,0.147907,40,0,0.833042,"4000",13,0,1,0,"2","cluster2","n"
50352,50351,0.000453,58,2,0.214443,"65000",8,0,1,0,"0","cluster2","n"
50353,50352,0.13193,57,0,0.217565,"5510",15,0,1,0,"0","cluster2","y"
50354,50353,0.670194,50,0,0.470156,"9800",22,0,1,0,"0","cluster2","n"
50355,50354,0.003214,59,0,0.059684,"4238",5,0,0,0,"0","cluster2","n"
50356,50355,0.39046,59,0,0.706044,"6534",17,0,2,0,"3","cluster2","n"
50357,50356,0.777174,50,0,0.767697,"6822",12,0,2,0,"3","cluster2","n"
50358,50357,0.017745,72,0,0.003478,"4600",3,0,0,0,"0","cluster2","n"
50359,50358,0.16232,67,0,0.219053,"3715",7,0,1,0,"2","cluster2","n"
50360,50359,0.102919,62,0,0.611796,"3000",15,0,2,0,"0","cluster2","n"
50361,50360,0,56,0,0.293439,"6416",10,0,2,0,"0","cluster2","n"
50362,50361,0.051402,47,0,1494,"?",9,0,1,0,"?","cluster2","n"
50363,50362,0.062775,78,1,0.097875,"5833",10,0,1,0,"0","cluster2","n"
50364,50363,0.075304,56,0,0.930614,"5000",15,0,4,0,"1","cluster2","n"
50365,50364,0.156481,61,0,0.106311,"12500",15,0,0,0,"1","cluster2","n"
50366,50365,0.008599,77,0,0.095446,"4347",3,0,0,0,"0","cluster2","n"
50367,50366,1,61,0,43,"?",1,0,0,0,"0","cluster2","n"
50368,50367,0.128888,60,0,0.017981,"5338",3,1,0,0,"0","cluster2","n"
50369,50368,0.81072,48,0,0.715601,"3800",11,0,1,0,"1","cluster2","n"
50370,50369,1,33,0,0.010854,"3500",0,0,0,0,"0","cluster2","n"
50371,50370,0.409019,39,1,0.352703,"9137",7,0,1,0,"3","cluster2","n"
50372,50371,0.338188,40,0,0.189332,"2455",5,0,0,0,"0","cluster2","n"
50373,50372,0.112161,34,0,0.220505,"10416",9,0,1,0,"0","cluster2","n"
50374,50373,0,70,0,1663,"?",4,0,1,0,"0","cluster2","y"
50375,50374,0.000923,42,0,4539,"?",10,0,2,0,"2","cluster2","n"
50376,50375,0.282913,66,0,0.600292,"4800",22,0,3,0,"0","cluster2","n"
50377,50376,0.256306,74,0,0.348837,"5976",12,0,2,0,"1","cluster2","n"
50378,50377,0.552681,26,0,0.048871,"2700",3,0,0,0,"0","cluster2","n"
50379,50378,0.049883,46,0,1493,"?",8,0,2,0,"0","cluster2","n"
50380,50379,0.048392,51,0,0.120968,"3967",9,0,0,0,"1","cluster2","n"
50381,50380,0.710327,25,1,0.162909,"4124",7,0,0,0,"0","cluster2","n"
50382,50381,0.183852,79,0,0.364407,"3775",7,0,1,0,"0","cluster2","n"
50383,50382,0.147501,61,0,0.165854,"18666",18,0,2,0,"1","cluster2","n"
50384,50383,0.941311,42,0,0.901056,"3597",11,0,1,0,"2","cluster2","n"
50385,50384,0.043763,65,0,0.165352,"16358",23,0,1,0,"0","cluster2","n"
50386,50385,1,49,0,0.344701,"2990",3,2,0,2,"3","cluster2","n"
50387,50386,0.645365,39,0,400,"1",9,0,0,1,"0","cluster2","n"
50388,50387,0.127459,47,0,0.009999,"8000",3,0,0,0,"1","cluster2","n"
50389,50388,0.525174,41,0,0.473242,"4166",6,0,1,0,"0","cluster2","n"
50390,50389,0,54,0,0.491496,"11700",9,0,3,0,"2","cluster2","n"
50391,50390,0.274485,74,0,0.254935,"40833",17,0,7,0,"0","cluster2","n"
50392,50391,0.064402,46,0,0.383238,"12122",12,0,4,0,"0","cluster2","n"
50393,50392,0.153229,67,0,0.188865,"4166",11,0,1,0,"0","cluster2","n"
50394,50393,0.101221,56,0,0.067146,"8339",25,0,0,0,"1","cluster2","n"
50395,50394,0.348014,46,0,0.736353,"3333",9,0,0,0,"2","cluster2","n"
50396,50395,0.857023,55,3,0.342285,"9383",13,0,1,1,"0","cluster2","n"
50397,50396,0.135241,51,0,0.238848,"15063",12,0,1,0,"2","cluster2","n"
50398,50397,0.880449,60,0,0.671353,"3200",11,0,0,0,"0","cluster2","n"
50399,50398,0.219786,71,0,0.184074,"2900",12,0,1,0,"0","cluster2","n"
50400,50399,0.991668,66,7,0.660155,"10186",7,2,2,0,"2","cluster2","y"
50401,50400,0.149292,46,0,1220,"?",14,0,2,0,"0","cluster2","n"
50402,50401,4.6e-05,50,0,0.240201,"13750",8,0,2,0,"0","cluster2","n"
50403,50402,0.852857,43,0,2424,"?",6,0,1,0,"4","cluster2","n"
50404,50403,0.124913,51,2,0.249337,"14333",18,0,2,0,"1","cluster2","n"
50405,50404,0.792218,49,1,0.680747,"3266",9,1,1,2,"0","cluster2","y"
50406,50405,0.746523,60,0,0.24392,"9498",12,0,1,0,"0","cluster2","n"
50407,50406,1,42,0,0.003911,"2300",0,0,0,0,"2","cluster2","n"
50408,50407,0.25225,62,0,0.341629,"9000",5,0,1,0,"0","cluster2","n"
50409,50408,0.271073,65,0,0.385596,"6900",8,0,1,0,"0","cluster2","n"
50410,50409,0.422139,50,0,0.339088,"12916",22,0,1,0,"4","cluster2","n"
50411,50410,0.170483,35,1,0.430395,"6500",7,0,2,0,"0","cluster2","n"
50412,50411,1,30,0,0.145194,"4400",4,0,0,0,"1","cluster2","n"
50413,50412,0.00047,73,0,2457,"?",18,0,2,0,"0","cluster2","n"
50414,50413,0.930571,78,0,340,"?",7,0,0,0,"0","cluster2","y"
50415,50414,0.220464,43,0,0.462054,"10000",6,0,1,0,"2","cluster2","n"
50416,50415,0.091263,60,0,0.148947,"26579",7,0,3,0,"3","cluster2","n"
50417,50416,0.255569,52,0,0.444491,"4800",7,0,2,0,"2","cluster2","n"
50418,50417,0.012012,72,0,0.669768,"4835",13,0,3,0,"0","cluster2","n"
50419,50418,1,32,1,0.85819,"6000",6,0,2,0,"3","cluster2","y"
50420,50419,0.615308,58,1,0.413212,"8900",18,0,2,0,"0","cluster2","n"
50421,50420,0.424462,73,0,0.487355,"10833",15,0,2,0,"0","cluster2","n"
50422,50421,0.925075,78,0,0.235948,"4500",3,0,0,1,"1","cluster2","n"
50423,50422,0.344933,63,0,0.324043,"3551",7,0,1,0,"0","cluster2","n"
50424,50423,0.967258,31,1,0.418171,"5150",8,0,0,0,"0","cluster2","n"
50425,50424,0.230198,53,0,0.322671,"2500",5,0,2,0,"1","cluster2","n"
50426,50425,0.700557,56,0,0.283219,"8300",6,0,1,0,"2","cluster2","n"
50427,50426,0.850197,37,0,0.921053,"1747",9,0,0,0,"1","cluster2","n"
50428,50427,0.659991,49,1,0.337326,"9266",8,0,1,0,"5","cluster2","y"
50429,50428,0.156035,51,0,0.542247,"5100",9,0,1,0,"5","cluster2","n"
50430,50429,0.483402,60,1,0.781802,"5604",28,0,2,0,"2","cluster2","n"
50431,50430,0.55316,30,0,0.228145,"1875",3,0,0,0,"0","cluster2","n"
50432,50431,0.043628,56,0,0.326244,"11800",8,0,2,0,"2","cluster2","n"
50433,50432,0.752427,42,0,0.24826,"8333",6,0,1,0,"2","cluster2","n"
50434,50433,1.003107,28,1,0.473365,"6100",10,0,1,0,"3","cluster2","n"
50435,50434,0.675555,48,0,611,"?",10,0,0,0,"?","cluster2","n"
50436,50435,0.086971,74,0,7,"?",3,0,0,0,"0","cluster2","n"
50437,50436,0,46,0,0.891506,"1400",17,0,1,0,"0","cluster2","n"
50438,50437,0.071856,59,0,0.000428,"2333",1,0,0,0,"0","cluster2","n"
50439,50438,0.02643,70,0,0.016219,"4500",14,0,0,0,"0","cluster2","n"
50440,50439,1,48,0,2442,"0",2,0,1,0,"1","cluster2","n"
50441,50440,0.044839,44,0,0.327853,"5047",6,0,2,0,"3","cluster2","n"
50442,50441,8.1e-05,79,0,13,"?",6,0,0,0,"0","cluster2","n"
50443,50442,0.089189,36,0,0.016247,"4800",4,0,0,0,"0","cluster2","n"
50444,50443,0.721264,43,1,0.654506,"7400",23,0,1,0,"0","cluster2","n"
50445,50444,0.010818,89,0,9,"?",8,0,0,0,"?","cluster2","n"
50446,50445,0.090207,64,1,1759,"?",15,0,2,0,"0","cluster2","n"
50447,50446,0.058412,36,0,0.26082,"7000",7,0,1,0,"3","cluster2","n"
50448,50447,0.034322,45,0,0.014988,"1200",3,0,0,0,"1","cluster2","n"
50449,50448,0.767554,36,0,0.40073,"15900",18,0,2,0,"0","cluster2","y"
50450,50449,0.420716,40,1,0.016799,"5416",2,0,0,1,"0","cluster2","n"
50451,50450,0.207849,63,0,0.772919,"18750",18,0,4,0,"1","cluster2","n"
50452,50451,0.068459,52,2,0.268017,"14166",15,0,2,0,"2","cluster2","n"
50453,50452,0.024468,34,0,0.406612,"7500",7,0,1,0,"0","cluster2","n"
50454,50453,0.894472,50,0,0.251583,"3000",3,0,0,0,"1","cluster2","n"
50455,50454,0.731683,45,0,0.452636,"2427",6,0,0,0,"1","cluster2","n"
50456,50455,0.995067,59,0,0.38812,"1733",4,0,0,0,"0","cluster2","n"
50457,50456,0.087137,60,0,0.162551,"21500",15,0,1,0,"2","cluster2","n"
50458,50457,1.004332,48,0,0.456233,"4900",9,0,1,0,"1","cluster2","n"
50459,50458,0.341183,68,0,2717,"?",2,0,1,0,"?","cluster2","n"
50460,50459,0.224809,49,0,0.182305,"12500",7,0,1,0,"0","cluster2","n"
50461,50460,0.161241,38,0,0.474377,"12000",5,0,2,0,"2","cluster2","n"
50462,50461,0,48,0,0.470372,"3813",12,0,1,0,"1","cluster2","n"
50463,50462,0.821609,76,0,0.409429,"1208",2,0,0,0,"0","cluster2","n"
50464,50463,0.07805,45,0,0.56996,"1750",10,0,2,0,"0","cluster2","n"
50465,50464,0.307818,49,0,0.349854,"4781",8,0,2,0,"2","cluster2","n"
50466,50465,0.498011,48,0,0.374909,"8249",8,1,1,0,"3","cluster2","n"
50467,50466,0.259913,49,0,0.222422,"2220",3,0,0,0,"0","cluster2","n"
50468,50467,0,55,0,0.0012,"2500",4,0,0,0,"1","cluster2","n"
50469,50468,0.291577,50,0,0.333873,"10500",12,0,1,0,"0","cluster2","n"
50470,50469,0.029625,54,0,0.168282,"6500",9,0,1,0,"1","cluster2","n"
50471,50470,0.955304,43,0,0.258699,"4166",3,0,0,0,"1","cluster2","n"
50472,50471,0.019528,81,0,31,"?",10,0,0,0,"?","cluster2","n"
50473,50472,0.165519,29,1,0.291815,"7000",9,0,1,1,"2","cluster2","n"
50474,50473,0.703353,54,0,1.442416,"2300",12,0,2,0,"1","cluster2","n"
50475,50474,0,63,0,14,"?",1,0,0,0,"?","cluster2","n"
50476,50475,0.0978,49,0,0.820553,"3833",13,0,2,1,"0","cluster2","n"
50477,50476,0.04342,48,0,0.118888,"10000",10,0,1,0,"0","cluster2","n"
50478,50477,0.640529,47,0,1.498801,"1250",12,0,0,0,"2","cluster2","y"
50479,50478,0.144126,39,0,0.427676,"7500",12,0,1,0,"2","cluster2","n"
50480,50479,0.301889,54,0,0.197171,"22766",21,0,2,0,"1","cluster2","n"
50481,50480,0.131735,50,1,0.539699,"4785",17,0,1,0,"0","cluster2","n"
50482,50481,0.827554,69,0,0.397758,"3300",3,0,0,0,"0","cluster2","n"
50483,50482,0.011656,78,0,0.018063,"2601",8,0,0,0,"0","cluster2","n"
50484,50483,1723,32,0,2253,"?",2,0,1,0,"0","cluster2","n"
50485,50484,1,55,0,0.040698,"2235",3,0,0,0,"0","cluster2","n"
50486,50485,0.003712,72,0,0.36786,"9750",20,0,2,0,"0","cluster2","n"
50487,50486,0.394859,50,0,0.30914,"17166",9,0,2,0,"0","cluster2","n"
50488,50487,0.961904,48,0,0.182208,"4900",3,0,0,0,"1","cluster2","n"
50489,50488,0.05838,64,0,77,"?",9,0,0,0,"0","cluster2","n"
50490,50489,1,28,0,0,"3300",1,0,0,0,"0","cluster2","n"
50491,50490,0.024102,40,0,0.780209,"4203",7,0,2,0,"1","cluster2","n"
50492,50491,0.132634,62,0,0.296854,"6770",8,0,1,0,"0","cluster2","n"
50493,50492,0.207079,29,1,0.467461,"2350",13,0,0,0,"1","cluster2","n"
50494,50493,1,56,0,0.274513,"5700",7,0,1,0,"1","cluster2","n"
50495,50494,0.011058,87,0,8,"?",3,0,0,0,"0","cluster2","n"
50496,50495,0.000261,39,0,0.299824,"1700",10,0,0,0,"0","cluster2","n"
50497,50496,1.395473,25,1,516,"?",2,0,0,2,"0","cluster2","n"
50498,50497,0.080038,27,0,56,"?",3,0,0,0,"?","cluster2","n"
50499,50498,0.077831,57,0,0.505416,"10432",12,0,2,0,"0","cluster2","n"
50500,50499,1,45,0,602,"?",1,2,0,0,"0","cluster2","n"
50501,50500,0.031323,60,0,0.075182,"2340",39,0,0,0,"0","cluster2","n"
50502,50501,0.262342,45,0,0.100843,"7000",5,0,0,0,"1","cluster2","n"
50503,50502,0.978206,54,3,0.592593,"3833",10,3,2,1,"0","cluster2","y"
50504,50503,0.035173,73,0,3886,"?",12,0,1,0,"1","cluster2","n"
50505,50504,1,57,0,1255,"?",4,0,0,0,"0","cluster2","n"
50506,50505,0.010336,72,0,1180,"?",10,0,1,0,"0","cluster2","n"
50507,50506,0.550011,53,0,3389,"?",8,0,3,0,"0","cluster2","n"
50508,50507,0.998065,43,4,0.021941,"7200",12,2,0,1,"0","cluster2","n"
50509,50508,0.500832,58,0,0.27045,"10500",10,0,2,0,"0","cluster2","n"
50510,50509,0.316177,81,0,708,"?",3,0,1,0,"?","cluster2","n"
50511,50510,0.096256,72,0,3.325751,"1098",10,0,2,0,"0","cluster2","n"
50512,50511,0.084661,84,0,0.658936,"2500",8,0,1,0,"0","cluster2","n"
50513,50512,1,57,0,0.362457,"4394",2,0,1,0,"2","cluster2","n"
50514,50513,0.176771,52,0,0.506557,"5718",19,0,1,0,"4","cluster2","n"
50515,50514,0.82008,32,1,0.206164,"2400",6,1,0,1,"0","cluster2","y"
50516,50515,0.011457,60,0,0.091702,"11700",5,0,2,0,"1","cluster2","n"
50517,50516,0.954162,42,0,0.136157,"5500",3,0,0,0,"3","cluster2","n"
50518,50517,0.019692,68,0,0.379775,"15000",14,0,2,0,"2","cluster2","n"
50519,50518,0.272068,40,0,0.170425,"4300",6,0,0,0,"0","cluster2","n"
50520,50519,0.025722,74,0,0.00372,"2687",3,0,0,0,"0","cluster2","n"
50521,50520,0.610697,77,0,321,"?",4,0,0,0,"?","cluster2","n"
50522,50521,0,32,0,0.442452,"5577",11,0,1,0,"1","cluster2","n"
50523,50522,0.035409,45,0,0.287986,"6100",6,0,0,0,"2","cluster2","n"
50524,50523,0.414886,47,2,0.637425,"6850",16,0,2,0,"0","cluster2","n"
50525,50524,0.941068,24,1,0.356192,"1501",4,0,0,0,"0","cluster2","n"
50526,50525,0.417649,44,0,0.182319,"4173",6,0,0,0,"2","cluster2","n"
50527,50526,0.357015,60,0,0.673319,"8166",22,0,2,1,"0","cluster2","n"
50528,50527,1,26,98,0,"674",0,98,0,98,"1","cluster2","y"
50529,50528,1.021779,28,0,0.013322,"1200",1,1,0,0,"0","cluster2","n"
50530,50529,0.01819,66,0,0.454678,"8229",7,0,2,0,"1","cluster2","n"
50531,50530,0.040773,59,0,0.936677,"6000",26,0,2,0,"0","cluster2","n"
50532,50531,0.331381,25,0,0.874543,"820",5,0,0,0,"0","cluster2","n"
50533,50532,0.00096,56,0,0.049024,"18500",5,0,1,0,"0","cluster2","n"
50534,50533,0.057079,30,0,0.024765,"2664",4,0,0,0,"0","cluster2","n"
50535,50534,0.047152,46,0,0.171566,"5000",8,0,2,0,"0","cluster2","n"
50536,50535,0.063058,76,0,1805,"?",6,0,1,0,"0","cluster2","n"
50537,50536,0.207666,68,0,0.313643,"7329",16,0,1,0,"0","cluster2","n"
50538,50537,0.050027,64,0,0.05073,"1300",2,0,0,0,"0","cluster2","n"
50539,50538,0.023238,31,0,0.288686,"1970",8,0,0,0,"0","cluster2","n"
50540,50539,0.35888,36,0,0.486135,"5300",11,0,1,0,"1","cluster2","y"
50541,50540,1,57,0,4939,"?",4,0,3,0,"0","cluster2","n"
50542,50541,0.042909,39,1,0.212652,"3540",10,0,1,0,"0","cluster2","n"
50543,50542,0.375242,54,0,0.426289,"22533",12,0,6,0,"0","cluster2","n"
50544,50543,0.086428,44,0,1153,"?",3,0,1,0,"0","cluster2","n"
50545,50544,0.099731,44,0,0.218236,"16000",10,0,2,0,"2","cluster2","n"
50546,50545,0.086069,67,0,115,"?",5,0,0,0,"?","cluster2","n"
50547,50546,0.12554,37,0,0.382231,"7000",12,0,1,0,"2","cluster2","n"
50548,50547,0.034199,44,0,0.107476,"4400",6,0,0,0,"2","cluster2","n"
50549,50548,0.263191,58,0,0.355466,"8177",17,0,2,0,"3","cluster2","n"
50550,50549,0.182409,62,0,0.21774,"10461",17,0,1,0,"0","cluster2","n"
50551,50550,0.046649,49,0,0.592082,"1666",8,0,0,0,"0","cluster2","n"
50552,50551,0.060789,44,0,595,"?",6,0,1,0,"0","cluster2","n"
50553,50552,0.11216,53,0,3038,"?",8,0,2,0,"0","cluster2","n"
50554,50553,0.070147,61,0,0.1299,"11300",19,0,1,0,"2","cluster2","n"
50555,50554,0.066774,39,0,0.481291,"3500",3,0,1,0,"0","cluster2","n"
50556,50555,0.516349,49,0,0.285259,"16938",15,0,2,0,"0","cluster2","n"
50557,50556,0.055889,71,0,0.184145,"12500",28,0,3,0,"0","cluster2","n"
50558,50557,0.322103,47,0,0.108642,"8458",13,0,0,0,"0","cluster2","n"
50559,50558,1,33,0,0.222002,"3526",10,0,0,1,"2","cluster2","y"
50560,50559,0.149576,29,0,0.483994,"5497",12,0,1,0,"0","cluster2","n"
50561,50560,0.357652,46,0,0.128363,"6800",6,0,0,0,"3","cluster2","n"
50562,50561,0.108299,79,0,0.162887,"4100",6,0,1,0,"0","cluster2","n"
50563,50562,0.763765,38,0,0.382234,"5200",6,0,1,0,"0","cluster2","n"
50564,50563,0.982712,54,0,496,"?",3,0,0,0,"0","cluster2","n"
50565,50564,0.21214,39,0,0.339831,"15133",13,0,3,0,"3","cluster2","n"
50566,50565,0.686338,46,1,0.412344,"4973",16,0,1,0,"2","cluster2","n"
50567,50566,0,44,0,0.363727,"5000",5,0,2,0,"1","cluster2","n"
50568,50567,0.080398,34,0,1041,"?",6,0,1,0,"2","cluster2","n"
50569,50568,0.186754,31,0,0.692523,"2500",7,0,1,0,"1","cluster2","n"
50570,50569,0.174728,46,0,98,"?",1,1,0,0,"0","cluster2","y"
50571,50570,0.227676,35,0,0.131072,"5660",7,0,0,0,"0","cluster2","n"
50572,50571,0.037243,71,0,0.002,"10500",9,0,0,0,"0","cluster2","n"
50573,50572,0,67,0,321,"?",6,0,0,0,"0","cluster2","n"
50574,50573,0.069167,43,0,0.228477,"10000",8,0,1,0,"2","cluster2","n"
50575,50574,0.758931,42,0,0.410489,"5300",9,0,0,0,"3","cluster2","n"
50576,50575,0.214798,32,0,0.68158,"4000",4,0,2,0,"0","cluster2","n"
50577,50576,0.001513,56,0,645,"1",5,0,1,0,"0","cluster2","n"
50578,50577,0,28,0,0.040705,"5502",3,1,0,0,"0","cluster2","n"
50579,50578,0.01593,39,0,0.066496,"5458",8,0,0,0,"0","cluster2","n"
50580,50579,0.075793,51,0,0.363348,"5363",10,0,1,0,"0","cluster2","n"
50581,50580,0.165472,47,0,0.575098,"3075",7,0,2,0,"0","cluster2","n"
50582,50581,0.501167,55,1,0.486843,"9538",17,0,2,0,"0","cluster2","n"
50583,50582,1.015797,40,0,0.187272,"4666",2,0,1,0,"0","cluster2","n"
50584,50583,0.586389,53,0,0.354817,"5833",6,1,1,1,"0","cluster2","n"
50585,50584,0.162444,38,0,0.157591,"17500",18,0,1,0,"0","cluster2","n"
50586,50585,0.095816,40,0,0.091939,"1500",7,0,0,0,"2","cluster2","n"
50587,50586,0.37234,72,0,0.256954,"5140",8,0,1,0,"0","cluster2","n"
50588,50587,0.513583,49,1,2.30621,"1400",16,0,1,0,"0","cluster2","y"
50589,50588,0.618774,47,1,0.276328,"7624",10,0,2,0,"1","cluster2","n"
50590,50589,0,31,0,0.234548,"8833",6,1,2,0,"1","cluster2","n"
50591,50590,0.248492,81,0,2.095238,"545",5,0,1,0,"0","cluster2","n"
50592,50591,0.678647,44,0,0.568769,"6768",11,0,1,0,"2","cluster2","n"
50593,50592,1,43,0,0.168121,"5269",0,3,0,0,"3","cluster2","n"
50594,50593,0,87,0,2,"?",7,0,0,0,"0","cluster2","n"
50595,50594,1,29,0,0,"4500",0,0,0,0,"0","cluster2","n"
50596,50595,0.493904,53,0,6867,"?",12,0,3,0,"0","cluster2","n"
50597,50596,0.005953,59,1,0.541268,"6166",19,0,2,0,"1","cluster2","n"
50598,50597,0.815488,36,2,0.632642,"5691",7,0,2,0,"2","cluster2","y"
50599,50598,0.192363,49,0,0.127993,"18000",9,0,2,0,"3","cluster2","n"
50600,50599,0,39,0,0.329809,"11160",7,0,2,0,"2","cluster2","n"
50601,50600,0.752263,63,0,0.422084,"24333",14,0,1,0,"0","cluster2","n"
50602,50601,0.784625,51,0,0.961575,"3200",12,0,2,0,"0","cluster2","n"
50603,50602,0.009247,65,1,0.215291,"6251",9,0,1,0,"0","cluster2","n"
50604,50603,1,48,0,0,"?",0,0,0,0,"0","cluster2","n"
50605,50604,0.025668,47,0,0.307969,"10000",12,0,2,0,"0","cluster2","n"
50606,50605,0.035133,27,0,13,"?",2,0,0,0,"0","cluster2","n"
50607,50606,0.005497,85,0,1095,"?",12,0,0,0,"0","cluster2","n"
50608,50607,0.081266,60,0,0.362031,"8548",13,0,2,0,"1","cluster2","n"
50609,50608,0.263704,45,0,0.486664,"5623",6,0,1,0,"3","cluster2","n"
50610,50609,0.425686,54,0,4.620632,"600",9,0,1,0,"0","cluster2","n"
50611,50610,0.327401,56,0,0.493224,"4500",18,0,2,0,"2","cluster2","n"
50612,50611,0.094411,38,0,0.424781,"4333",6,0,1,0,"2","cluster2","n"
50613,50612,0.448835,52,0,0.120118,"50000",13,0,2,0,"2","cluster2","y"
50614,50613,1,28,0,0.24777,"1008",7,6,0,0,"0","cluster2","n"
50615,50614,0,54,0,0,"5172",1,0,0,0,"0","cluster2","n"
50616,50615,1,29,0,0.018865,"15000",1,4,0,0,"0","cluster2","n"
50617,50616,0.34235,61,0,0.354392,"8800",10,0,2,0,"2","cluster2","n"
50618,50617,0.020954,70,0,2160,"?",8,0,1,0,"2","cluster2","n"
50619,50618,0.149709,63,1,2288,"?",4,0,1,0,"0","cluster2","n"
50620,50619,0.084431,34,0,0.297135,"1500",4,0,0,0,"0","cluster2","n"
50621,50620,0.093226,58,1,0.131476,"18200",8,0,2,0,"2","cluster2","n"
50622,50621,0.087018,62,0,1458,"?",7,0,2,0,"0","cluster2","n"
50623,50622,0.337581,41,0,0.690655,"2000",6,0,1,0,"1","cluster2","n"
50624,50623,0.04571,52,0,0.33997,"11200",23,0,2,0,"1","cluster2","n"
50625,50624,0.124534,41,0,0.285652,"9220",6,0,1,0,"3","cluster2","n"
50626,50625,0.525217,51,0,777,"?",5,0,1,0,"0","cluster2","y"
50627,50626,0.002831,65,0,0.042933,"5100",8,0,0,0,"0","cluster2","n"
50628,50627,0.148904,52,0,0.001319,"40166",1,0,0,0,"0","cluster2","n"
50629,50628,0.008039,67,0,8,"?",7,0,0,0,"0","cluster2","n"
50630,50629,0.073273,30,0,0.576556,"2200",8,0,1,0,"0","cluster2","n"
50631,50630,0.093691,50,1,0.00555,"5044",1,0,0,0,"1","cluster2","n"
50632,50631,0.965303,40,1,0.540447,"5500",7,0,1,0,"3","cluster2","n"
50633,50632,0.020381,77,0,0.021496,"6000",6,0,0,0,"0","cluster2","n"
