"srch_id","date_time","site_id","visitor_location_country_id","visitor_hist_starrating","visitor_hist_adr_usd","prop_country_id","prop_id","prop_starrating","prop_review_score","prop_brand_bool","prop_location_score1","prop_location_score2","prop_log_historical_price","position","price_usd","promotion_flag","srch_destination_id","srch_length_of_stay","srch_booking_window","srch_adults_count","srch_children_count","srch_room_count","srch_saturday_night_bool","srch_query_affinity_score","orig_destination_distance","random_bool","click_bool","gross_bookings_usd"
2321,28592,15,55,272,2444,"55",106692,3,8,1,3.83,1506,0,7,75.39,0,4183,2,7,1,0,1,1,75413,289504,0,1,5225
2327,53833,5,219,272,2444,"219",77914,3,8,0,4.33,2389,0,37,98,1,8192,3,69,2,0,1,0,75413,56622,0,0,28740
2341,59299,5,219,272,2444,"219",39419,3,6,1,1.61,667,0,7,95,0,5350,1,1,2,1,1,0,75413,147783,0,0,28740
2356,39603,5,219,154,316,"219",72262,2,6,1,1.79,8727,0,32,110,0,6230,1,1,2,0,1,1,75413,58078,0,0,28740
2366,13748,5,219,272,2444,"219",102215,3,8,1,3.37,1392,0,24,299,0,16810,1,6,2,0,1,1,75413,283106,0,0,28740
2371,48016,5,219,272,2444,"127",19992,3,8,0,1.39,50,0,8,131,0,14019,3,30,2,0,1,1,75413,19221,0,0,28740
2402,10342,24,216,272,2444,"4",97980,5,9,1,1.61,61,0,9,155.17,0,6678,2,66,3,0,2,0,75413,289504,0,0,28740
2403,55838,5,219,272,2444,"219",46917,2,8,1,3.09,3450,0,15,110,0,10638,1,5,1,0,1,0,75413,249508,0,0,28740
2423,24679,5,219,272,2444,"215",97953,2,7,0,6.27,5003,0,30,103,0,27969,2,12,2,0,1,0,75413,170077,1,0,28740
2430,54480,5,219,272,2444,"219",134403,0,9,0,1.95,170,0,21,90,0,10864,1,20,1,0,1,1,75413,107080,0,0,28740
2481,54725,32,220,272,2444,"219",98557,3,9,1,4.77,936,0,36,291.51,0,18774,5,18,2,0,1,0,75413,280888,0,0,28740
2484,11427,16,31,272,2444,"80",99726,4,8,1,3.66,1480,0,2,160.29,0,2173,2,57,2,0,1,1,75413,173727,0,0,28740
2495,7696,14,100,272,2444,"100",36507,4,9,1,3.56,23,0,31,203,0,11224,1,10,2,1,1,1,75413,254950,0,0,28740
2498,21574,14,100,272,2444,"14",126158,4,8,1,3.09,503,0,4,118.76,0,19267,4,4,2,1,1,0,75413,289504,1,0,28740
2518,15221,5,219,272,2444,"219",117696,2,5,1,1.79,714,0,36,70,0,7255,1,0,2,0,1,0,75413,283153,0,0,28740
2524,42477,5,219,272,2444,"219",87256,3,8,0,4.11,1344,0,33,154,0,13870,3,7,2,3,1,1,75413,20999,1,0,28740
2542,44744,15,55,272,2444,"55",68319,4,8,1,3.89,2399,0,1,60.13,0,1047,1,26,2,2,1,1,75413,289504,1,1,28740
2544,44042,5,219,272,2444,"219",114858,2,7,1,3.14,4672,0,7,91,0,14495,3,11,2,0,1,1,75413,68650,0,0,28740
2547,35034,5,219,272,2444,"219",89603,4,9,1,4.39,4017,0,13,179,0,9412,1,17,2,0,1,1,75413,67707,0,0,28740
2569,40002,5,100,272,2444,"219",122279,2,6,1,3.04,8727,0,23,49,0,15687,1,39,1,0,1,0,75413,81745,0,0,28740
2571,13882,5,219,272,2444,"219",112865,2,7,1,0,319,0,4,75,0,2740,1,9,2,0,1,0,8624,251168,0,1,26416
2573,16364,5,219,272,2444,"31",28503,4,9,0,6.87,1424,0,12,138,0,15620,5,270,2,0,1,0,75413,157161,0,0,28740
2592,19103,11,103,272,2444,"205",149,5,9,1,4.39,2950,0,4,452.1,0,18357,2,213,2,1,1,1,75413,289504,1,0,28740
2594,55193,5,219,272,2444,"219",133989,2,5,1,2.56,1873,0,12,99,0,3069,1,1,2,0,1,1,75413,121281,0,0,28740
2596,20663,4,50,272,2444,"219",21693,3,8,1,2.64,685,0,4,200.23,0,27730,2,48,4,0,1,0,75413,156279,1,0,28740
2605,16657,5,219,272,2444,"134",106208,0,1,0,0.69,8727,0,33,1495,0,27313,7,57,2,0,1,0,75413,8144,1,0,28740
2615,30572,5,219,272,2444,"219",43594,3,7,1,0.69,83,0,13,79,1,13539,4,10,2,0,1,0,75413,181968,0,0,28740
2627,31301,14,100,272,2444,"219",15994,4,7,0,5.68,4236,0,22,325.94,1,24700,4,94,2,0,1,1,75413,133683,1,0,28740
2629,43420,24,216,272,2444,"178",8215,2,1,0,3.76,849,0,28,13.56,0,23238,2,59,1,0,1,0,75413,289504,0,0,28740
2633,20385,16,31,272,2444,"173",117372,5,6,1,0,1578,0,3,288.95,0,27303,4,4,1,1,1,1,75413,239075,0,0,28740
2654,38080,5,219,272,2444,"219",125100,2,8,1,2.4,6458,0,10,77,0,20066,3,1,2,0,1,1,75413,132208,0,0,28740
2661,8021,5,219,272,2444,"219",42232,2,5,1,1.61,4764,0,1,60,1,14532,2,21,2,2,1,0,75413,124544,0,1,3295
2683,25858,5,219,272,2444,"219",72670,3,8,1,1.61,253,0,31,179,0,23435,1,3,1,0,1,0,75413,47827,0,0,28740
2688,23657,15,55,272,2444,"55",49868,2,1,1,0.69,8727,0,3,102.19,0,2907,1,5,1,0,1,0,75413,289504,1,1,28740
2716,5862,5,219,272,2444,"219",120588,0,6,1,0,119,0,28,90,0,18185,2,56,1,0,1,0,56579,128808,0,1,7478
2740,33914,5,219,272,2444,"219",104685,3,9,1,1.79,8727,0,20,209,0,8551,2,1,2,0,1,0,75413,133014,0,0,28740
2745,28901,15,55,272,2444,"55",19773,4,8,1,0,1671,0,3,116.22,0,11345,1,7,2,0,1,1,75413,289504,1,0,28740
2751,7373,5,219,272,2444,"219",32741,2,6,1,3.85,886,0,34,67,0,10424,2,4,2,1,1,1,75413,58151,0,0,28740
2761,56884,5,219,272,2444,"219",60309,2,3,1,0,8727,0,1,70,0,6031,1,14,1,0,1,1,47421,47189,0,0,28740
2790,26306,5,219,272,2444,"219",68691,3,10,1,0.69,251,0,7,109,0,311,1,0,2,0,1,1,75413,210536,0,0,28740
2803,20503,32,220,272,2444,"220",123156,5,8,1,4.48,6331,0,3,149.89,0,13241,2,31,2,0,1,1,75413,163851,1,0,28740
2810,35437,5,219,272,2444,"219",38452,2,1,0,2.71,8727,0,30,45,0,7680,1,0,2,0,1,0,75413,77502,0,0,28740
2816,43328,24,216,272,2444,"117",27087,3,1,1,0.69,8724,0,22,30.92,0,14897,1,22,1,0,1,0,75413,289504,0,0,28740
2834,37795,5,219,272,2444,"219",94897,3,9,1,2.94,65,0,5,188,0,9402,1,44,1,0,1,1,75413,83083,0,0,28740
2837,18446,5,219,272,2444,"219",127833,3,7,1,1.79,441,0,35,250,0,23127,1,4,1,0,1,1,75413,134003,0,0,28740
2852,53943,5,219,272,2444,"219",123180,2,8,0,4.11,643,0,32,109,1,3694,4,51,2,1,1,1,75413,121687,0,0,28740
2879,49512,5,219,272,2444,"219",72103,4,8,0,1.1,504,0,1,136,1,24521,3,30,2,0,1,1,75413,265444,0,1,22133
2891,31246,5,219,272,2444,"219",26264,4,9,0,2.2,2671,0,3,119,0,2447,1,0,2,0,1,0,75413,45883,0,0,28740
2898,45265,15,55,272,2444,"55",93546,2,8,0,1.39,8727,0,19,70.92,0,9984,1,1,1,0,1,0,75413,289504,0,0,28740
2900,37271,5,219,272,2444,"219",37093,4,9,1,4.68,8727,0,31,278,0,27164,1,20,2,0,1,0,55405,219150,0,0,28740
2909,28954,12,99,272,2444,"31",21730,2,6,0,6.41,4036,0,1,77.41,0,15974,1,0,2,0,1,0,75413,289504,0,0,28740
2913,15941,5,219,272,2444,"219",94127,4,8,0,3.97,3994,0,3,207,1,13541,6,19,2,2,1,0,75413,142579,1,0,28740
2918,99,14,100,272,2444,"181",35241,3,9,0,4.3,823,5.21,30,147.47,0,12907,1,22,2,0,1,0,75413,152156,0,0,28740
2923,56646,5,219,272,2444,"219",2771,4,8,0,4.87,901,0,19,143,1,23605,4,44,2,0,1,0,75413,22820,0,0,28740
2931,42119,14,100,272,2444,"100",5988,3,8,0,3.95,2092,0,19,152.05,0,15438,2,62,8,0,2,1,75413,128403,1,0,28740
2961,49264,5,219,272,2444,"219",136128,3,9,1,1.79,155,0,30,199,0,10948,1,3,2,0,1,1,75413,149416,0,0,28740
2965,49382,9,59,272,2444,"99",44632,3,7,0,5.55,523,0,4,263.26,0,5474,3,55,1,1,2,0,75413,211601,1,0,28740
2975,10231,5,219,272,2444,"219",73644,3,8,1,1.61,52,0,9,139,0,11537,1,6,2,0,1,0,75413,274804,1,0,28740
2977,29897,12,99,272,2444,"219",104126,3,10,1,2.83,8727,0,20,169.49,0,28049,3,76,3,1,1,1,75413,289504,1,0,28740
2980,48303,5,219,272,2444,"219",59597,2,9,1,2.77,442,0,29,149,0,3459,3,29,2,2,1,0,75413,129697,0,0,28740
2987,53076,5,219,272,2444,"219",103353,4,9,1,4.79,3927,0,4,178,0,26037,2,8,2,2,1,1,75413,59365,0,0,28740
2991,23532,5,219,272,2444,"219",120935,0,8,1,2.08,1238,0,6,54,0,15005,1,1,2,0,1,1,75413,235174,0,1,28740
3011,24992,14,100,272,2444,"100",47222,4,9,1,4.64,8118,0,10,183.09,0,9536,1,38,2,0,1,0,53824,115516,0,0,28740
3019,42994,5,219,272,2444,"219",30568,3,9,0,2.56,8727,0,13,174,0,3936,2,96,2,0,1,1,75413,225012,1,0,28740
3049,6567,16,31,272,2444,"109",50767,3,1,0,2.08,72,0,31,346.59,0,175,7,68,1,1,2,0,75413,252561,1,0,28740
3090,26376,5,219,272,2444,"219",130033,2,5,1,2.3,7840,0,5,90,0,13405,2,6,2,2,1,1,75413,115943,0,0,28740
3096,48728,5,219,272,2444,"219",111047,3,8,1,2.89,144,0,16,143,1,4138,1,17,2,0,1,1,1303,244764,0,0,28740
3097,47311,5,219,272,2444,"219",8706,0,1,0,3.33,8727,0,8,134,0,10877,2,14,1,0,1,0,75413,27317,1,0,28740
3103,50134,5,219,272,2444,"219",53586,3,8,1,1.1,1011,0,9,95,0,14835,1,0,2,0,1,0,2110,32495,0,0,28740
3119,19294,5,219,272,2444,"219",23873,3,9,1,2.4,8727,0,28,73,0,13902,1,13,1,1,1,0,75413,278893,0,0,28740
3125,2119,5,219,272,2444,"219",131156,0,7,1,1.1,713,5,14,178,0,13815,1,46,2,0,1,1,72465,37004,0,0,28740
3155,35979,24,216,272,2444,"219",99894,4,9,1,4.32,1523,0,13,240.51,1,20319,6,27,2,1,1,0,75413,289504,0,0,28740
3161,35567,14,100,98,493,"100",231,3,8,1,1.1,321,0,1,87.61,0,18825,3,3,1,1,2,1,75413,267,0,0,28740
3169,6524,18,129,271,1298,"129",45965,3,7,0,2.56,8727,0,11,124.25,0,2310,1,2,1,0,1,1,75413,289504,0,0,28740
3170,32425,12,15,272,2444,"97",3133,2,1,0,2.77,8727,0,24,72.18,0,21018,6,39,2,1,1,0,75413,289504,1,0,28740
3172,29086,14,100,272,2444,"219",5388,2,8,1,2.83,1037,0,35,98.33,0,7246,5,73,2,2,1,0,75413,82669,1,0,28740
3174,15541,5,219,272,2444,"219",37634,3,8,1,1.61,204,0,25,105,0,10358,1,1,1,0,1,0,75413,251116,0,0,28740
3188,35094,5,219,272,2444,"219",35225,3,9,1,3.09,8727,0,9,80,0,10343,2,10,1,0,1,1,75413,94550,0,0,28740
3191,8351,5,219,272,2444,"219",138603,4,9,1,3.78,3496,0,8,209,0,12452,3,51,1,1,1,1,75413,281237,1,0,28740
3234,52589,5,219,272,2444,"219",52732,2,6,1,3.26,8727,0,33,225,1,3591,1,9,2,0,1,1,75413,102105,0,0,28740
3236,34377,14,100,272,2444,"100",118206,5,9,1,3.71,160,0,30,292.79,0,982,1,4,2,0,1,1,75413,87130,0,0,28740
3243,39419,16,31,272,2444,"215",26794,3,1,0,0,8727,0,6,64.78,0,5842,7,31,2,0,1,0,75413,7485,1,1,28740
3251,40943,5,219,272,2444,"219",55949,2,5,1,1.61,8726,0,6,71,0,4562,7,85,2,0,1,0,75413,170546,1,0,28740
3253,30528,1,13,272,2444,"26",128700,3,1,0,1.1,8727,0,31,66.65,0,14232,1,15,2,0,1,0,75413,289504,1,0,28740
3256,46720,16,31,272,2444,"99",112095,2,5,0,5.08,1374,0,20,158.75,0,4440,2,26,2,2,1,1,75413,289504,1,0,28740
3258,27373,5,219,272,2444,"219",5029,2,7,1,2.56,28,0,33,65,0,21378,1,7,2,0,1,1,27826,132606,0,0,28740
3277,41934,4,50,272,2444,"219",9169,3,7,1,1.61,8727,0,11,60.21,0,23055,5,5,2,2,1,0,75413,232743,0,0,28740
3292,43215,5,219,272,2444,"123",34776,3,8,0,0,8727,0,9,93,0,3604,2,132,1,0,1,1,75413,103983,0,0,28740
3293,1141,5,219,272,2444,"219",11591,4,9,0,3.37,863,5.69,7,335,0,3694,2,13,2,1,1,1,75413,289504,0,0,28740
3307,48993,5,129,272,2444,"132",15085,4,9,1,0,25,0,12,114,0,1815,2,3,2,0,1,1,75413,136412,0,0,28740
3322,15040,14,100,272,2444,"100",77218,2,6,1,2.71,428,0,2,160.83,0,18139,3,32,4,1,1,0,75413,160446,0,1,19688
3325,16914,15,55,272,2444,"55",4421,3,9,1,3.5,1646,0,1,278.73,0,23779,1,38,1,1,2,1,75413,289504,0,0,28740
3329,45696,5,219,272,2444,"219",100190,3,9,1,1.61,52,0,32,180,0,18773,1,117,2,0,1,1,75413,289504,0,0,28740
3330,49809,5,219,272,2444,"100",32279,2,5,0,2.89,97,0,33,38,0,6948,2,1,2,2,1,0,75413,144185,0,0,28740
3331,1578,5,219,272,2444,"219",54140,3,9,1,1.95,4086,4.7,2,90,0,22617,1,0,2,1,1,0,75413,266441,0,0,28740
3342,25720,5,219,272,2444,"219",106868,3,8,1,1.61,8727,0,16,164,0,11366,2,9,2,0,1,0,75413,234128,0,0,28740
3348,36248,14,100,272,2444,"100",816,3,9,1,1.1,219,0,25,156.72,0,18139,2,31,2,2,1,1,75413,129147,0,0,28740
3360,54626,5,219,272,2444,"219",100024,3,7,0,2.3,665,0,6,232,0,27608,7,21,2,0,1,0,75413,284664,1,0,28740
3365,14255,14,100,272,2444,"219",32044,3,8,1,2.48,330,0,18,96.11,0,23894,2,7,2,2,1,1,75413,177364,1,0,28740
3378,45222,32,220,272,2444,"220",69295,5,8,0,3.69,8727,0,12,244.31,0,26558,2,9,4,1,1,0,75413,246115,0,0,28740
3385,55805,5,219,272,2444,"219",48805,3,9,1,2.2,204,0,34,139,0,24994,1,8,2,0,1,1,75413,6938,0,0,28740
3386,20954,5,219,272,2444,"132",24906,4,7,1,4.92,8727,0,14,155,0,12506,5,6,2,0,1,0,75413,157160,0,0,28740
3393,54747,7,100,272,2444,"99",119997,2,7,1,0.69,8727,0,1,100.77,1,22558,2,11,1,0,1,0,75413,143531,0,1,28740
3394,17364,5,219,272,2444,"219",83364,3,8,1,1.61,85,0,24,65,0,26067,4,1,4,0,2,0,75413,286155,0,0,28740
3397,426,5,100,272,2444,"219",36466,4,10,0,0,1637,5.43,1,179,0,17176,1,7,4,0,4,1,75413,21387,0,0,28740
3406,32242,14,100,272,2444,"219",25979,2,6,1,3.5,625,0,36,108.97,0,13870,4,26,2,1,1,1,75413,83281,0,0,28740
3416,52763,5,219,272,2444,"2",83920,4,8,1,4.13,2383,0,19,76,0,4026,5,98,1,0,1,0,75413,289504,0,0,28740
3417,49136,5,219,272,2444,"219",7051,4,9,1,5.72,814,0,14,153,1,4562,4,6,2,0,1,0,75413,201425,0,0,28740
3426,45837,5,219,272,2444,"219",74164,2,8,1,1.1,8727,0,4,66,0,19197,1,30,4,0,1,0,75413,65050,0,0,28740
3435,19230,5,216,272,2444,"220",122343,5,9,1,1.95,10,0,3,268,0,20905,7,31,2,2,1,0,75413,289504,1,0,28740
3436,17418,5,219,272,2444,"219",12005,3,9,1,2.71,6216,0,3,125,0,2964,1,4,2,0,1,1,2217,200089,0,0,28740
3446,17926,5,219,272,2444,"219",17413,3,9,1,2.77,1983,0,6,99,0,3390,1,6,2,0,1,0,7033,275190,0,0,28740
3461,49750,14,100,272,2444,"219",7432,5,9,1,4.25,690,0,10,555.4,0,7714,2,4,2,0,1,1,75413,19036,0,0,28740
3465,42783,14,100,272,2444,"129",60861,4,7,0,2.3,85,0,30,300.28,0,16076,6,90,2,0,1,0,75413,196671,1,0,28740
3470,33915,24,216,272,2444,"219",92758,2,7,1,3,1176,0,30,46.34,0,11357,1,9,1,0,1,1,75413,289504,0,0,28740
3484,22589,22,92,272,2444,"211",77454,4,7,0,2.94,2335,0,8,116.25,1,25831,2,86,4,1,2,1,75413,289504,0,0,28740
3505,6039,5,219,272,2444,"219",74630,3,7,1,2.48,8727,0,33,112,0,19981,1,4,2,0,1,1,75413,1966,1,0,28740
3512,4122,5,219,272,2444,"35",20800,3,9,0,3.33,4122,0,8,104,0,25091,9,193,4,0,2,0,75413,97682,1,0,28740
3525,37146,5,219,272,2444,"219",68546,0,9,1,2.3,5299,0,10,67,0,11880,1,0,1,0,1,0,75413,205116,1,0,28740
3532,4580,22,92,272,2444,"202",17248,5,9,0,3.09,8727,0,14,188.24,1,13190,5,80,1,1,2,0,75413,289504,1,0,28740
3549,13514,5,219,272,2444,"219",48687,2,10,1,1.39,8727,0,24,65,0,2568,1,1,2,0,1,1,75413,190313,1,0,28740
3550,12238,14,100,272,2444,"100",130460,2,1,0,1.1,8727,0,6,108.86,0,19215,1,1,2,0,1,1,75413,85408,1,0,28740
3553,54376,5,219,272,2444,"219",26298,2,6,1,2.94,1002,0,2,116,0,6806,3,10,1,1,1,0,75413,57328,0,0,28740
3579,17091,14,100,272,2444,"100",128677,3,7,1,4.56,3917,0,2,136.35,0,15438,1,2,2,0,1,0,75413,125991,0,0,28740
3588,14543,32,220,272,2444,"103",140398,0,1,0,4.09,8727,0,25,216.52,0,12157,1,27,2,2,1,1,75413,48472,0,0,28740
3604,28444,24,13,108,744,"181",19236,4,7,1,3.5,91,0,7,210.88,1,12907,3,30,2,2,1,0,75413,289504,1,1,28740
3611,45924,5,155,272,2444,"41",96094,4,8,0,1.95,1585,0,2,130,0,27854,2,1,1,0,1,0,75413,289504,0,1,12136
3622,42290,5,219,272,2444,"219",84707,3,9,1,2.56,346,0,6,112,0,10876,2,13,1,2,1,1,75413,129710,1,1,28740
3670,21715,14,100,272,2444,"219",41340,0,9,0,0,8727,0,31,422.02,0,4416,3,33,2,0,1,0,75413,84352,1,0,28740
3697,36498,5,219,272,2444,"219",23907,4,8,1,2.48,344,0,19,164,0,13233,1,4,2,0,1,0,75413,289504,0,0,28740
3707,4652,5,100,272,2444,"219",78993,2,8,1,3.91,8727,0,9,177,0,21909,5,23,2,1,1,0,75413,107878,0,0,28740
3718,13772,5,219,272,2444,"219",12449,3,9,1,3.09,1423,0,9,118,0,23433,2,49,2,2,1,1,75413,69295,0,0,28740
3719,53071,5,219,272,2444,"219",4368,3,8,1,1.61,628,0,8,186,0,11885,5,20,2,2,1,0,75413,75866,1,1,15364
3729,25078,5,219,272,2444,"219",132464,3,10,1,1.79,223,0,10,80,0,12812,3,21,1,0,1,1,75413,32763,0,0,28740
3738,44779,5,35,272,2444,"219",110815,3,8,0,0,96,0,31,94,0,1638,3,187,8,0,2,1,75413,289504,0,0,28740
3748,42753,24,216,272,2444,"14",117061,4,9,0,2.89,8727,0,6,104.39,1,24192,1,190,2,0,1,0,75413,289504,1,0,28740
3757,49328,5,219,272,2444,"100",33332,3,7,1,3.09,8727,0,31,170,0,12079,1,37,2,1,1,1,75413,289504,0,0,28740
3761,29601,16,31,271,1363,"219",53695,4,8,1,2.2,511,0,7,200.19,0,10999,1,17,2,2,1,0,75413,223646,0,0,28740
3763,29412,5,219,272,2444,"31",25320,3,1,0,0,8727,0,24,79,0,27684,1,35,2,1,1,0,51640,226308,0,0,28740
3766,5990,5,137,272,2444,"31",53999,0,9,0,6.46,8727,0,10,517,1,27270,4,30,2,0,1,1,75413,289504,1,0,28740
3773,42601,24,216,272,2444,"132",137048,4,9,1,0.69,784,0,16,163.75,1,17638,1,33,1,1,1,1,75413,289504,0,0,28740
3788,44668,14,100,272,2444,"219",7051,4,9,1,5.72,814,0,30,209.43,1,4562,4,21,2,0,1,0,75413,135727,1,0,28740
3790,11382,5,219,272,2444,"219",83910,2,8,1,1.61,8727,0,16,70,0,22058,1,1,1,0,1,1,75413,289504,0,0,28740
3800,48566,5,223,272,2444,"215",75196,3,8,0,6.09,2658,0,12,61,0,9371,1,22,2,0,1,0,75413,289504,0,0,28740
3805,15719,5,219,272,2444,"219",92090,2,7,1,1.39,90,0,33,115,0,7384,1,60,1,0,1,1,75413,102132,0,0,28740
3808,56458,5,219,272,2444,"31",81904,3,8,1,4.19,691,0,27,89,1,4463,1,69,2,0,1,1,75413,151529,0,0,28740
3809,14735,14,100,272,2444,"100",99062,4,8,1,2.94,1074,0,2,97.09,0,7306,1,2,2,0,1,0,5446,289504,0,0,28740
3826,10887,16,31,160,770,"31",96650,4,9,0,1.39,362,0,4,75.51,0,8961,2,4,1,1,2,0,75413,289504,1,0,28740
3833,25359,15,55,272,2444,"55",35112,3,8,1,1.79,2586,0,2,124.19,0,18492,1,170,2,0,1,1,75413,289504,0,0,28740
3837,33912,5,219,272,2444,"4",19117,4,9,1,4.44,668,0,19,253,0,18791,1,28,2,0,1,0,75413,157640,0,0,28740
3848,26599,15,55,198,129,"129",131216,4,7,1,2.94,8727,0,4,102.09,1,8,1,26,2,0,2,0,75413,289504,0,0,28740
3849,37165,5,219,272,2444,"219",46418,3,9,1,2.2,252,0,15,71,0,2274,1,17,2,0,1,1,75413,69940,1,0,28740
3863,18111,5,219,272,2444,"219",113458,2,5,1,0,8727,0,27,60,0,22730,1,2,1,0,1,0,75413,120902,0,0,28740
3888,17842,5,219,272,2444,"219",117267,4,9,1,2.94,2414,0,2,204,1,3083,3,1,2,0,1,0,75413,97326,0,0,28740
3897,40013,14,100,272,2444,"55",48154,0,9,0,1.61,8727,0,13,105.19,0,16741,4,2,1,0,1,0,75413,136932,1,0,28740
3898,27880,5,219,272,2444,"219",68420,3,7,0,3.04,504,0,7,40,1,8192,4,36,2,0,1,0,75413,62122,0,0,28740
3903,26100,5,219,272,2444,"219",121601,3,9,1,2.56,3326,0,2,259,0,15888,2,0,2,0,1,1,75413,19810,0,0,28740
3906,56969,5,219,272,2444,"18",103742,5,9,0,0.69,55,0,19,219,1,6695,7,30,2,1,1,0,75413,74137,0,0,28740
3910,22386,5,219,272,2444,"219",135276,4,9,0,2.71,1674,0,7,369,0,26392,3,21,2,0,1,0,75413,183182,0,0,28740
3925,57093,5,219,272,2444,"219",27283,2,8,1,2.56,3005,0,1,48,0,153,1,6,2,2,1,1,75413,115452,0,0,28740
3934,5123,5,219,272,2444,"219",27028,3,8,0,4.01,1949,0,4,109,0,734,7,103,1,1,2,0,75413,143114,1,0,28740
3956,24461,5,219,272,2444,"219",139165,4,9,1,4.19,4285,0,1,288,1,570,1,86,2,0,1,1,75413,55,1,0,28740
3961,41708,5,219,272,2444,"219",139412,3,8,0,3.33,2755,0,13,139,0,11073,2,4,2,0,1,0,75413,229452,0,0,28740
3965,3840,5,219,272,2444,"9",107983,3,1,0,4.32,472,0,21,28,0,26837,5,5,1,0,1,0,75413,182653,0,0,28740
3975,20796,24,216,272,2444,"31",123011,3,9,0,4.28,1523,0,15,220.19,0,4463,6,48,2,0,2,0,75413,289504,0,0,28740
3978,37210,5,219,272,2444,"219",114989,2,8,0,3.3,8727,0,30,250,0,12256,2,37,3,0,2,1,75413,116017,0,0,28740
3983,53974,5,219,272,2444,"219",64544,3,6,0,3.22,263,0,32,120,0,9265,1,11,2,2,1,0,75413,120241,0,0,28740
3989,40590,24,216,272,2444,"205",130646,4,1,0,4.06,712,0,22,138.35,0,28317,2,3,2,1,1,0,75413,289504,0,0,28740
3991,44972,14,100,272,2444,"219",92469,4,8,1,1.39,591,0,36,138.66,0,4335,3,39,2,0,1,1,75413,17413,0,0,28740
3992,4247,12,99,272,2444,"99",1412,4,8,0,1.79,6,0,3,418.41,0,23366,1,59,2,0,1,1,75413,289504,1,0,28740
4001,8489,5,219,272,2444,"219",29584,3,7,1,0,8727,0,26,99,0,19371,2,1,2,0,1,1,75413,128896,0,0,28740
4017,22605,5,219,272,2444,"219",121421,4,9,1,2.48,86,0,31,202,0,18774,3,26,2,1,1,0,75413,289504,1,0,28740
4018,48244,15,55,272,2444,"129",33135,4,9,1,3.09,8727,0,6,337.75,0,27019,3,132,2,0,1,0,75413,289504,1,0,28740
4019,4835,5,219,272,2444,"219",23073,5,9,1,4.09,358,0,35,495,0,7512,5,23,2,0,1,0,75413,268389,1,0,28740
4024,37690,5,219,272,2444,"219",1742,2,9,1,1.1,5,0,4,89,0,3694,6,37,2,2,1,0,75413,289504,1,1,28740
4029,57648,24,216,272,2444,"156",85513,4,6,1,2.94,7648,0,1,269.98,1,17120,7,55,2,1,1,0,75413,289504,0,0,28740
4033,42117,5,219,272,2444,"219",60759,0,5,1,1.95,8727,0,26,88,0,8453,1,0,2,0,1,1,75413,260305,0,0,28740
4034,35433,5,219,272,2444,"219",21031,2,8,1,0,584,0,7,99,0,7388,1,0,2,0,1,0,75413,266429,1,1,28740
4039,23120,9,59,272,2444,"32",124065,3,8,0,3.61,8727,0,7,237.92,0,5091,1,65,2,2,1,1,75413,220771,1,0,28740
4046,53244,32,220,272,2444,"55",72679,3,9,0,1.79,1173,0,10,121.51,0,10010,1,19,1,0,1,0,3562,289504,0,0,28740
4047,47213,14,100,272,2444,"219",33512,2,8,1,0.69,2913,0,1,66.66,0,7443,2,22,2,0,1,0,75413,35031,1,0,28740
4055,37838,5,219,272,2444,"219",95942,3,8,0,3.14,1440,0,8,109,0,23433,2,71,4,0,2,1,75413,148113,0,0,28740
4066,52476,5,219,272,2444,"219",90836,2,5,0,3.47,1128,0,33,67,1,26067,1,0,2,0,1,1,75413,45896,0,0,28740
4078,33227,5,219,198,1709,"73",10771,4,8,1,4.85,4604,0,9,131,0,50,1,6,1,0,1,0,75413,156210,0,0,28740
4082,26360,16,31,272,2444,"98",39639,4,8,0,5.08,1082,0,10,62.73,1,24731,1,133,2,0,1,1,75413,211227,1,0,28740
4084,37247,5,219,272,2444,"219",95004,3,8,1,2.48,1024,0,6,169,0,26086,1,2,1,1,2,1,75413,255459,1,0,28740
4097,27979,24,219,272,2444,"219",39355,5,9,1,2.08,8727,0,24,189,0,9026,5,59,2,0,1,0,75413,8152,0,0,28740
4103,34854,14,100,272,2444,"100",101446,3,9,1,1.79,2815,0,2,155.7,0,24996,1,1,1,0,1,0,75413,209733,1,0,28740
4140,15523,24,216,272,2444,"219",14912,3,8,1,4.36,796,0,16,215.67,0,7714,3,33,1,0,1,1,75413,289504,0,0,28740
4157,48379,5,219,272,2444,"219",111026,3,9,1,1.1,376,0,10,109,0,11977,1,3,2,1,1,1,75413,170907,0,0,28740
4172,26709,14,100,272,2444,"100",82754,3,7,0,2.64,196,0,6,226.16,0,13927,1,43,2,1,1,1,75413,37899,1,0,28740
4201,2585,15,55,272,2444,"55",115544,2,8,0,3.64,1670,4.29,26,60.8,0,14228,1,11,2,0,1,1,75413,289504,0,0,28740
4233,30235,14,100,272,2444,"219",137107,3,6,0,4.3,8727,0,10,262.54,0,4060,3,33,5,0,2,1,75413,132324,0,0,28740
4237,58864,5,219,272,2444,"219",36865,3,7,0,0,8727,0,19,152,1,20226,4,25,2,0,1,1,36539,213372,0,0,28740
4260,17133,5,219,272,2444,"219",112475,3,7,0,1.39,125,0,13,80,0,22723,1,61,2,0,1,1,75413,48616,1,0,28740
4266,7740,5,219,272,2444,"219",131557,2,6,1,2.56,460,0,20,63,0,15677,1,10,2,0,1,1,75413,44239,1,0,28740
